Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
11/7/2014,20.65,96.9875,11826215,246.1391,20.855,20.28,19.91,68.9279,49.7435,14847970304,0.0554,1.0575,20.65,0.0621,3.437,0.0181,,,,,,,
11/10/2014,20.92,96.9097,8493955,250.6649,20.96,20.64,20.103,78.356,51.3164,15042108416,0.0615,1.0594,20.92,0.0732,3.482,,,,,,,,
11/11/2014,20.61,97.5956,6870904,245.4686,21.16,20.5,20.241,51.4631,49.4772,14819209216,0.0583,1.0594,20.61,0.0662,3.4304,,,,,,,,
11/12/2014,20.41,98.0477,6642039,242.1161,20.7,20.31,20.378,38.6318,48.3214,14675402752,0.0563,1.0598,20.41,0.062,3.3971,-0.3708,,,,,,,
11/13/2014,20.335,98.2274,7488364,240.859,20.41,20.01,20.4535,33.8802,47.8874,14621475840,0.0556,1.0597,20.335,0.0601,3.3846,0.4252,,,,,,,
11/14/2014,20.1,98.7702,10319824,236.9199,20.26,19.88,20.4685,21.4691,46.5328,14452503552,0.0503,1.0644,20.1,0.0564,3.3455,0.152,,,,,,,
11/17/2014,19.9,99.587,5675527,233.5674,20.16,19.87,20.4285,14.6283,45.4021,14308697088,0.0434,1.0619,19.9,0.0442,3.3122,-0.2379,,,,,,,
11/18/2014,20.01,99.3241,6379753,235.4113,20.18,19.91,20.4345,32.3989,46.1466,14387790848,0.0433,1.0619,20.01,0.0441,3.3305,,,,,,,,
11/19/2014,19.57,99.2156,10537886,228.0359,20.32,19.53,20.3085,14.4063,43.6817,14071417856,0.039,1.0632,19.57,0.0358,3.2573,-0.3689,,,,,,,
11/20/2014,21.11,99.8887,24143176,253.8497,21.13,20.1,20.3615,78.1401,52.8085,15178724352,0.054,1.0656,21.11,0.0638,3.5136,0.2457,,,,,,,
11/21/2014,21.17,99.7556,12111698,254.8554,21.49,21.05,20.4135,79.0517,53.1147,15221865472,0.0521,1.0649,21.17,0.0609,3.5236,,,,,,,,
11/24/2014,21.3,100.0942,6343618,257.0345,21.34,20.84,20.4515,81.552,53.7869,15315339264,0.0543,1.0741,21.3,0.0516,3.5452,-0.1809,,,,,,,
11/25/2014,21.73,99.1523,11208897,264.2422,21.86,21.23,20.5635,88.4133,55.9479,15624522752,0.0585,1.073,21.73,0.0604,3.6168,,,,,,,,
11/26/2014,21.82,98.9588,6997324,265.7508,21.88,21.53,20.7045,89.6248,56.3894,15689235456,0.0586,1.073,21.82,0.0605,3.6318,0.1326,,,,,,,
11/28/2014,21.65,99.2852,4069476,262.9012,21.85,21.415,20.836,69.1416,55.3062,15567000576,0.0549,1.0725,21.65,0.0572,3.6035,0.2871,,,,,,,
12/1/2014,21.05,101.0721,7695727,252.8439,21.63,20.96,20.931,31.2866,51.6815,15135582208,0.0545,1.0767,21.05,0.0595,3.5036,0.1293,,,,,,,
12/2/2014,21.14,100.8674,4803864,254.3525,21.185,20.86,21.055,38.8228,52.1679,15200294912,0.0539,1.0762,21.14,0.0591,3.5186,,,,,,,,
12/3/2014,21.48,100.1067,8967595,260.0517,21.54,20.77,21.202,62.2713,53.9786,15444764672,0.0561,1.0771,21.48,0.062,3.5752,,,,,,,,
12/4/2014,21.77,99.4734,8245885,264.9127,21.98,21.48,21.422,74.6852,55.4661,15653283840,0.0593,1.0763,21.77,0.0687,3.6235,,,,,,,,
12/5/2014,21.79,98.7239,5565649,265.248,21.87,21.6,21.49,75.5185,55.5685,15667663872,0.0603,1.0764,21.79,0.0705,3.6268,,,,,,,,
12/8/2014,20.92,101.1352,6415769,250.6649,21.77,20.77,21.465,23.9905,50.3553,15042108416,0.0513,1.0834,20.92,0.0627,3.482,,,,,,,,
12/9/2014,20.97,101.021,5747013,251.503,21.03,20.45,21.432,28.2131,50.6307,15078060032,0.0517,1.0834,20.97,0.0636,3.4903,0,,,,,,,
12/10/2014,20.49,102.1498,5381684,243.4571,20.9899,20.44,21.308,15.6742,47.9873,14732924928,0.0505,1.0857,20.49,0.065,3.4104,-0.3415,,,,,,,
12/11/2014,20.34,102.5103,4787171,240.9428,20.79,20.3,21.16,12.9718,47.1908,14625071104,0.0471,1.0835,20.34,0.0615,3.3854,0.0505,,,,,,,
12/12/2014,19.9,103.6389,11742356,233.5674,20.17,19.47,20.985,7.3762,44.928,14308697088,0.0477,1.0852,19.9,0.0661,3.3122,0.4293,0.0073,,,,,,
12/15/2014,20.02,102.2417,5744657,235.5789,20.29,19.82,20.882,21.2696,45.6631,14394981376,0.0564,1.0953,20.02,0.061,3.3322,,-0.0057,,,,,,
12/16/2014,19.38,104.6246,9767761,224.8511,19.98,19.35,20.706,9.6681,42.531,13934801920,0.0513,1.1009,19.38,0.0591,3.2257,,-0.0268,,,,,,
12/17/2014,19.67,103.8772,10997138,229.7121,19.72,19.13,20.525,34.0997,44.3212,14143321088,0.05,1.0962,19.67,0.0646,3.2739,0.2593,-0.0563,,,,,,
12/18/2014,20.04,102.9484,7861069,235.9141,20.08,19.625,20.352,56.5764,46.52,14409361408,0.0513,1.0949,20.04,0.0694,3.3355,0.1044,0.0195,,,,,,
12/19/2014,20.25,101.8901,7881664,239.4342,20.47,20.1,20.198,66.348,47.7319,14560358400,0.0556,1.092,20.25,0.0723,3.3705,0,-0.0763,,,,,,
12/22/2014,20.3,100.0909,3569086,240.2723,20.54,20.21,20.136,68.8513,48.022,14596310016,0.0569,1.0934,20.3,0.0723,3.3788,-0.0732,0.0078,,,,,,
12/23/2014,20.23,100.2579,5391491,239.099,20.61,20.22,20.062,59.5488,47.6391,14545977344,0.0558,1.0932,20.23,0.07,3.3671,,0,,,,,,
12/24/2014,20.35,99.971,1613850,241.1104,20.45,20.23,20.048,69.9789,48.3692,14632260608,0.0569,1.0931,20.35,0.0725,3.3871,0.0267,0.0076,,,,,,
12/26/2014,20.42,99.8069,3085364,242.2838,20.51,20.33,20.056,75.5053,48.8001,14682593280,0.0559,1.0936,20.42,0.0712,3.3988,0.045,0.0344,,,,,,
12/29/2014,20.36,97.8828,3216119,241.278,20.51,20.35,20.102,61.055,48.4417,14639451136,0.0563,1.1023,20.36,0.0664,3.3888,,0.182,,,,,,
12/30/2014,20.24,97.6505,3521185,239.2666,20.4,20.22,20.124,38.7861,47.7165,14553167872,0.0561,1.1024,20.24,0.0662,3.3688,-0.1896,0.0417,,,,,,
12/31/2014,20.15,97.8639,3449149,237.758,20.41,20.14,20.201,27.5015,47.1687,14488455168,0.0577,1.1004,20.15,0.0662,3.2722,,0.0051,10.019,592000000,2.0328,22.9206,8.6579,37.4146
1/2/2015,20.13,98.2116,3234025,237.4227,20.284,19.99,20.247,25.0702,47.0445,14474074112,0.0573,1.0999,20.13,0.0667,3.2689,,0.1415,,,,,,
1/5/2015,19.85,97.5323,5008383,232.7293,20.18,19.78,20.228,8.7763,45.3169,14272746496,0.055,1.0966,19.85,0.0585,3.2235,,0.0519,,,,,,
1/6/2015,19.48,98.4359,6390568,226.5273,19.97,19.355,20.151,3.8354,43.1507,14006705152,0.053,1.0989,19.48,0.0579,3.1634,,0.2115,,,,,,
1/7/2015,19.055,99.5131,16560318,219.4034,19.7399,18.86,20.0265,1.9469,40.8315,13701116928,0.0469,1.0884,19.055,0.064,3.0944,-0.034,0.0556,,,,,,
1/8/2015,19.25,99.0143,17656118,222.672,19.49,19.14,19.9285,26.7648,42.3034,13841328128,0.0482,1.0823,19.25,0.0735,3.126,,0.0383,,,,,,
1/9/2015,18.9,99.9487,8728137,216.8053,19.35,18.86,19.7835,15.9178,40.4357,13589667840,0.0477,1.0849,18.9,0.0753,3.0692,0.603,-0.1563,,,,,,
1/12/2015,18.86,98.697,8216684,216.1348,19.13,18.6101,19.6275,14.8837,40.2258,13560906752,0.0405,1.0861,18.86,0.0521,3.0627,0.0301,0.2515,,,,,,
1/13/2015,18.56,99.486,6447514,211.1061,19.15,18.43,19.4475,8.5992,38.6679,13345197056,0.0377,1.0873,18.56,0.0474,3.014,0.0079,0.179,,,,,,
1/14/2015,18.93,98.5141,9041325,217.3081,19.02,18.56,19.3165,48.6842,41.5557,13611238400,0.0433,1.0829,18.93,0.0528,3.0741,0.168,0.0426,,,,,,
1/15/2015,18.55,100.0918,6398358,210.9385,19,18.52,19.1565,29.0544,39.576,13338007552,0.0402,1.0854,18.55,0.0505,3.0123,,0.301,,,,,,
1/16/2015,20.25,101.2168,19269558,239.4342,20.3,19.58,19.1685,80.8552,50.4915,14560358400,0.0555,1.1104,20.25,0.0372,3.2884,0.3457,0.1048,,,,,,
1/20/2015,20.22,100.2261,8545298,238.9313,20.34,19.8,19.2055,79.3221,50.3255,14538786816,0.0584,1.1122,20.22,0.0403,3.2835,0.1375,0.095,,,,,,
1/21/2015,20.1,100.5154,7115604,236.9199,20.18,19.93,19.2675,71.2197,49.6502,14452503552,0.0561,1.1109,20.1,0.0377,3.2641,0.0597,0.0643,,,,,,
1/22/2015,20.59,99.3511,7917589,245.1333,20.6,20.05,19.421,82.296,52.3511,14804828160,0.0571,1.1131,20.59,0.0357,3.3436,0.2671,-0.1825,,,,,,
1/23/2015,20.65,99.2007,5917984,246.1391,20.83,20.52,19.561,83.4649,52.6727,14847970304,0.061,1.112,20.65,0.0416,3.3534,,0.0411,,,,,,
1/26/2015,20.835,97.8849,5989819,249.2401,20.87,20.5202,19.7545,87.3328,53.6701,14980990976,0.0616,1.1129,20.835,0.0416,3.3834,0.2995,0.2423,,,,,,
1/27/2015,20.47,98.7245,5034745,243.1219,20.73,20.25,19.9155,51.6066,51.4568,14718544896,0.061,1.1138,20.47,0.0419,3.3241,,0.055,,,,,,
1/28/2015,20.67,98.2613,10122021,246.4743,20.96,20.335,20.1265,63.7837,52.5656,14862350336,0.0668,1.1049,20.67,0.0386,3.3566,0.3029,0.1587,,,,,,
1/29/2015,20.745,98.0895,6818288,247.7315,20.91,20.34,20.308,68.2741,52.9822,14916278272,0.0662,1.1036,20.745,0.0399,3.3688,0.0109,0.1033,,,,,,
1/30/2015,20.895,97.7297,10933558,250.2458,21.19,20.46,20.5425,76.8757,53.8214,15024132096,0.0724,1.0956,20.895,0.0392,3.3932,,0.148,,,,,,
2/2/2015,21.125,96.362,9339236,254.1011,21.19,20.38,20.63,85.7572,55.0927,15189509120,0.0659,1.0952,21.125,0.0376,3.4305,,0.1061,,,,,,
2/3/2015,21.66,95.206,9711674,263.0689,21.77,21.15,20.774,93.9136,57.8828,15574190080,0.0673,1.098,21.66,0.0353,3.5174,,-0.0185,,,,,,
2/4/2015,21.52,95.5063,7529070,260.7222,21.74,21.365,20.916,76.6776,56.9254,15473525760,0.0668,1.0983,21.52,0.0346,3.4946,0.0026,0.1026,,,,,,
2/5/2015,21.82,91.3059,12289472,265.7508,21.9,21.56,21.039,85.3311,58.4489,15689235456,0.0655,1.0965,21.82,0.0353,3.5434,-0.1203,0.0188,,,,,,
2/6/2015,22.105,90.904,34843712,270.528,22.34,20.28,21.1845,90.4045,59.8447,15894158336,0.0676,1.0948,22.105,0.0376,3.5896,,-0.0456,,,,,,
2/9/2015,22.04,79.8327,10617734,269.4385,22.18,21.74,21.305,80.8395,59.3742,15847421952,0.0435,1.0825,22.04,0.0096,3.5791,,0.0102,,,,,,
2/10/2015,22.28,79.3954,11818081,273.4614,22.34,21.89,21.486,87.9188,60.5588,16019989504,0.0432,1.0822,22.28,0.0098,3.6181,,0.066,,,,,,
2/11/2015,22.66,78.7191,10172318,279.8311,22.72,22.2,21.685,93.5653,62.3567,16293220352,0.0465,1.0819,22.66,0.0178,3.6798,,0.1729,,,,,,
2/12/2015,22.94,78.2322,8652916,284.5245,23.15,22.71,21.9045,95.7571,63.6207,16494548992,0.048,1.0823,22.94,0.0204,3.7252,,0.0628,,,,,,
2/13/2015,23.11,77.9643,5291629,287.374,23.11,22.77,22.126,96.7617,64.3721,16616783872,0.0455,1.0825,23.11,0.0141,3.7528,,0.0013,,,,,,
2/17/2015,23.49,76.7049,6657733,293.7437,23.51,22.97,22.3625,98.1947,65.9962,16890015744,0.0373,1.0824,23.49,-0.0012,3.8146,,0.0745,,,,,,
2/18/2015,23.41,76.8363,6257099,292.4027,23.57,23.3,22.5375,86.1547,65.3474,16832492544,0.0366,1.0825,23.41,-0.0026,3.8016,,0.0487,,,,,,
2/19/2015,23.315,76.9952,7140459,290.8103,23.345,23.0001,22.717,70.711,64.5677,16764185600,0.036,1.0826,23.315,-0.0039,3.7861,,0.0763,,,,,,
2/20/2015,23.31,77.0343,5211664,290.7265,23.36,23.09,22.866,69.7242,64.5258,16760590336,0.0377,1.0773,23.31,-0.0062,3.7853,,0.0608,,,,,,
2/23/2015,23.37,76.5721,3972737,291.7322,23.45,23.11,22.9925,75.8022,64.8094,16803731456,0.0331,1.0815,23.37,-0.0042,3.7951,,0.0148,,,,,,
2/24/2015,23.54,76.2886,3756462,294.5818,23.65,23.21,23.1425,86.9427,65.6152,16925967360,0.0339,1.0817,23.54,-0.0029,3.8227,,0.0604,,,,,,
2/25/2015,23.455,76.4294,5441774,293.157,23.49,23.2,23.26,64.6273,64.8472,16864848896,0.0332,1.0818,23.455,-0.0041,3.8089,,0.0774,,,,,,
2/26/2015,23.35,76.3949,6725083,291.3969,23.46,23.09,23.329,43.7975,63.8916,16880143360,0.0358,1.0844,23.35,-0.0026,3.7918,,0.0053,,,,,,
2/27/2015,23.32,76.4314,4485229,290.8941,23.51,23.21,23.367,38.482,63.6145,16858456064,0.0377,1.087,23.32,-0.004,3.7869,0.215,0.0242,,,,,,
3/2/2015,23.245,75.5912,7235798,289.6369,23.35,23.08,23.3805,26.4458,62.9089,16804236288,0.0358,1.0861,23.245,-0.0064,3.7748,,0.5908,,,,,,
3/3/2015,23.1,75.8363,5073689,287.2064,23.26,23.05,23.3415,13.8675,61.5437,16699413504,0.0355,1.0863,23.1,-0.0067,3.7512,,0.1635,,,,,,
3/4/2015,22.93,76.127,5290225,284.3568,23.099,22.71,23.2935,7.5512,59.9654,16576517120,0.0349,1.0866,22.93,-0.0075,3.7236,,0.0417,,,,,,
3/5/2015,23.29,75.518,5925852,290.3912,23.37,22.9,23.291,62.2163,62.0949,16836767744,0.0371,1.0861,23.29,-0.0015,3.7821,,0.0174,,,,,,
3/6/2015,23.07,75.8961,4649096,286.7036,23.34,22.965,23.267,40.3471,60.0748,16677726208,0.0378,1.0838,23.07,-0.0042,3.7464,,0.0216,,,,,,
3/9/2015,23.315,74.7656,5643032,290.8103,23.36,23.01,23.2615,62.4155,61.5171,16854841344,0.0388,1.0854,23.315,-0.0052,3.7861,,0.1231,,,,,,
3/10/2015,22.74,76.1983,5722668,281.172,23.2,22.62,23.1815,27.1093,56.5567,16439162880,0.0374,1.088,22.74,-0.0032,3.6928,,0.0071,,,,,,
3/11/2015,22.81,76.0773,3627234,282.3454,22.9,22.44,23.117,33.9336,56.9934,16489766912,0.0384,1.0877,22.81,-0.0012,3.7041,,0.0527,,,,,,
3/12/2015,22.79,75.533,6279896,282.0101,23.28,22.77,23.061,32.6246,56.8246,16475309056,0.0347,1.0834,22.79,0,3.7009,,0.0145,,,,,,
3/13/2015,22.99,75.1845,5055651,285.3626,23.07,22.66,23.028,57.3209,58.1084,16619892736,0.0368,1.0808,22.99,0.0004,3.7334,,0.0412,,,,,,
3/16/2015,23.18,74.0775,3926613,288.5474,23.27,22.99,23.0215,71.9647,59.2978,16757246976,0.0438,1.0755,23.18,0.0154,3.7642,,0.0268,,,,,,
3/17/2015,23.105,74.2033,3781981,287.2902,23.21,22.95,23.022,59.8131,58.6182,16703028224,0.0439,1.0755,23.105,0.0155,3.752,,-0.0879,,,,,,
3/18/2015,23.58,73.4199,4476937,295.2523,23.69,22.95,23.087,84.5679,61.5085,17046414336,0.045,1.0774,23.58,0.0144,3.8292,,0.0954,,,,,,
3/19/2015,23.15,74.1274,4847079,288.0445,23.63,23.07,23.073,46.0496,57.7323,16735559680,0.0469,1.0775,23.15,0.0193,3.7593,,0.0461,,,,,,
3/20/2015,23.42,73.6662,6118275,292.5703,23.49,23.25,23.108,62.2458,59.3532,16930747392,0.0458,1.0766,23.42,0.0185,3.8032,,0.0194,,,,,,
3/23/2015,23.18,74.2841,4803347,288.5474,23.435,23.12,23.0945,44.4526,57.3315,16757246976,0.0416,1.0752,23.18,0.0129,3.7642,,0,,,,,,
3/24/2015,23.18,74.2841,4808014,288.5474,23.42,23,23.1385,44.4526,57.3315,16757246976,0.043,1.0741,23.18,0.0142,3.7642,,0.0516,,,,,,
3/25/2015,22.7,75.1101,6718073,280.5015,23.22,22.665,23.1275,19.4427,53.4358,16410246144,0.0418,1.0759,22.7,0.0152,3.6863,,0.0016,,,,,,
3/26/2015,22.48,75.4989,5436677,280.6692,22.58,22.31,23.0965,14.0198,51.7679,16251204608,0.0406,1.0767,22.48,0.0126,3.6505,,0.0334,,,,,,
3/27/2015,22.76,74.9881,3314496,285.4106,22.81,22.3,23.0735,43.8946,53.6718,16453621760,0.0421,1.0772,22.76,0.0151,3.696,,0.016,,,,,,
3/30/2015,23.02,74.5366,3792073,289.8134,23.2,22.83,23.0575,62.1922,55.3642,16641580032,0.0423,1.0758,23.02,0.0164,3.7382,,-0.0191,,,,,,
3/31/2015,22.725,75.0522,5902739,284.8179,22.9,22.5,23.0195,39.9938,53.0879,16428318720,0.0415,1.0766,22.725,0.0161,3.5739,,0.0068,9.971,704000000,2.4634,30.8294,9.6687,36.0205
4/1/2015,22.43,75.5804,4826842,279.8225,22.78,22.28,22.9045,26.0478,50.922,16215058432,0.0397,1.0776,22.43,0.0135,3.5275,0.1102,0.1201,,,,,,
4/2/2015,22.64,75.2035,2873629,283.3785,22.82,22.416,22.8535,46.1125,52.3535,16366871552,0.038,1.0764,22.64,0.0122,3.5605,0.4127,0.5463,,,,,,
4/6/2015,22.67,74.6024,3229663,283.8866,22.85,22.43,22.7785,49.0734,52.558,16388558848,0.0371,1.0739,22.67,0.012,3.5652,-0.0188,-0.027,,,,,,
4/7/2015,22.77,74.4243,2840067,285.5799,23.03,22.51,22.7375,60.049,53.2499,16460850176,0.0384,1.0735,22.77,0.0145,3.581,,0,,,,,,
4/8/2015,22.96,74.0887,5221558,288.7973,23.065,22.67,22.7155,75.2507,54.5527,16598205440,0.0394,1.0737,22.96,0.0162,3.6108,,0.0084,,,,,,
4/9/2015,23,74.0188,3326907,289.4747,23.05,22.75,22.7455,77.9056,54.8268,16627122176,0.0394,1.0737,23,0.0164,3.6171,,0.0187,,,,,,
4/10/2015,22.925,73.4105,3310173,288.2047,23.09,22.8,22.79,59.8491,54.1927,16572902400,0.0376,1.0725,22.925,0.0145,3.6053,,0.0062,,,,,,
4/13/2015,22.79,73.1418,1912488,285.9186,23.03,22.78,22.793,36.8124,53.0503,16475309056,0.0407,1.0734,22.79,0.018,3.5841,0.0201,0.0063,,,,,,
4/14/2015,22.92,72.9117,3516211,288.12,22.955,22.62,22.783,59.3906,54.016,16569288704,0.0414,1.0735,22.92,0.0194,3.6046,,0.003,,,,,,
4/15/2015,22.9,72.946,5687918,287.7813,23.43,22.895,22.8005,54.8664,53.8397,16554829824,0.0401,1.0727,22.9,0.018,3.6014,0.2565,0.3021,,,,,,
4/16/2015,23.185,71.9604,3853328,292.6074,23.22,22.72,22.876,82.8278,55.9581,16760861696,0.0436,1.0742,23.185,0.022,3.6462,,0.0865,,,,,,
4/17/2015,22.805,72.6225,2722126,286.1726,23.12,22.735,22.8925,36.9924,52.6269,16486152192,0.0431,1.0748,22.805,0.0218,3.5865,,0.1796,,,,,,
4/20/2015,23.075,71.8325,3435663,290.7447,23.3,22.84,22.933,60.3673,54.6129,16681340928,0.0409,1.0747,23.075,0.0191,3.6289,,-0.0296,,,,,,
4/21/2015,23.39,71.2896,3162954,296.0788,23.5,23.11,22.995,75.9689,56.7987,16909060096,0.0439,1.0739,23.39,0.0252,3.6785,,0.2673,,,,,,
4/22/2015,23.49,71.1205,4320061,297.7722,23.63,23.37,23.048,79.7625,57.4713,16981351424,0.0436,1.0737,23.49,0.0248,3.6942,0.1606,0.0283,,,,,,
4/23/2015,23.745,70.5265,3507320,302.0903,23.89,23.38,23.1225,87.3817,59.1491,17238454272,0.046,1.0753,23.745,0.0272,3.7343,,0.1088,,,,,,
4/24/2015,23.94,70.206,4273369,305.3923,24.03,23.8,23.224,91.1875,60.3855,17380020224,0.0455,1.0756,23.94,0.0253,3.765,0.9288,0.4331,,,,,,
4/27/2015,23.72,70.3913,3437118,301.6669,24.02,23.65,23.317,60.3727,58.3253,17220304896,0.0436,1.0773,23.72,0.0215,3.7304,0.8756,0.3314,,,,,,
4/28/2015,23.47,70.8126,4610317,297.4335,23.8,23.37,23.372,38.3072,56.0763,17038809088,0.0408,1.0766,23.47,0.0169,3.691,,0.1708,,,,,,
4/29/2015,23.19,71.2942,6498303,292.6921,23.585,23.1,23.401,23.734,53.6782,16835533824,0.0391,1.0775,23.19,0.0145,3.647,,0.1587,,,,,,
4/30/2015,22.815,71.9542,7416228,286.3419,23.32,22.625,23.364,13.4527,50.6756,16563290112,0.0382,1.0789,22.815,0.0148,3.588,,0.3529,,,,,,
5/1/2015,23.05,71.5387,3608363,290.3214,23.09,22.79,23.3885,38.4967,52.4016,16733896704,0.0388,1.0772,23.05,0.0153,3.625,,0.2648,,,,,,
5/4/2015,23.19,70.8755,3453001,292.6921,23.27,22.92,23.4,51.1329,53.4065,16835533824,0.0425,1.0763,23.19,0.0251,3.647,,0.1793,,,,,,
5/5/2015,22.71,71.7223,4141341,284.5639,23.16,22.71,23.332,24.8625,49.6862,16487062528,0.0407,1.0788,22.71,0.0258,3.5715,,0.0885,,,,,,
5/6/2015,23.2,67.7672,8281250,292.8614,23.215,22.66,23.303,57.9464,53.1338,16847522816,0.0462,1.0755,23.2,0.0327,3.6486,,0.0682,,,,,,
5/7/2015,24.41,60.9378,15116312,313.3512,24.6,23.13,23.3695,84.0158,60.1153,17726208000,0.0557,1.0797,24.41,0.0463,3.8389,,0.0324,,,,,,
5/8/2015,25.045,60.0535,8489643,324.1041,25.15,24.53,23.48,89.2578,63.0995,18187337728,0.0544,1.0816,25.045,0.0397,3.9387,,0.1647,,,,,,
5/11/2015,24.64,62.9841,5686837,317.2459,25.06,24.62,23.572,67.9414,60.1311,17893230592,0.0605,1.074,24.64,0.0538,3.875,,0.0755,,,,,,
5/12/2015,24.61,63.0276,5982044,316.7379,24.68,24.27,23.686,66.1851,59.9151,17871446016,0.0608,1.0739,24.61,0.0543,3.8703,,0.1089,,,,,,
5/13/2015,24.63,62.998,3733711,317.0766,24.97,24.575,23.83,67.0372,60.0141,17885970432,0.0609,1.0739,24.63,0.0546,3.8735,,0.301,,,,,,
5/14/2015,25.17,62.2242,5667436,326.2208,25.28,24.72,24.0655,83.686,62.5958,18278109184,0.0591,1.0716,25.17,0.0548,3.9584,,0.0107,,,,,,
5/15/2015,25.42,61.4316,8221044,330.4542,25.66,25.15,24.3025,87.9223,63.7177,18459656192,0.0649,1.0742,25.42,0.0631,3.9977,,0.0101,,,,,,
5/18/2015,25.42,61.2617,3815414,330.4542,25.62,25.285,24.5255,87.9223,63.7177,18459656192,0.0616,1.0764,25.42,0.0536,3.9977,,0.072,,,,,,
5/19/2015,25.48,61.1789,3501918,331.4702,25.65,25.36,24.8025,89.4076,63.995,18503227392,0.0621,1.0763,25.48,0.0548,4.0072,,-0.0744,,,,,,
5/20/2015,25.75,60.8087,4759394,336.0423,25.77,25.4,25.0575,94.2121,65.2323,18699298816,0.0643,1.0759,25.75,0.0595,4.0496,,0.2314,,,,,,
5/21/2015,25.62,60.9857,4636777,333.8409,25.72,25.46,25.1785,70.9649,64.1346,18604894208,0.0582,1.0748,25.62,0.0478,4.0292,0,-0.0195,,,,,,
5/22/2015,25.49,61.1651,2892594,331.6395,25.75,25.38,25.223,51.7943,63.0372,18510489600,0.0596,1.073,25.49,0.0475,4.0087,0.1338,0.0664,,,,,,
5/26/2015,25.41,60.9091,3156550,330.2849,25.45,25.17,25.3,41.4566,62.3579,18452393984,0.0562,1.0724,25.41,0.0387,3.9961,,-0.0334,,,,,,
5/27/2015,25.71,60.4918,3720332,335.365,25.76,25.33,25.41,72.4203,63.8683,18670249984,0.0564,1.0727,25.71,0.0387,4.0433,,0.0313,,,,,,
5/28/2015,25.725,60.4723,4347516,335.619,25.88,25.56,25.5195,73.4726,63.9431,18681143296,0.0567,1.0726,25.725,0.0394,4.0457,,0.0247,,,,,,
5/29/2015,25.26,61.1222,7912583,327.7448,25.95,25.19,25.5285,26.4845,59.9607,18343467008,0.059,1.0703,25.26,0.0406,3.9726,,0.0791,,,,,,
6/1/2015,25.395,60.856,4281135,330.0309,25.65,25.15,25.526,42.4989,60.6959,18441502720,0.0679,1.063,25.395,0.0427,3.9938,0,0.0489,,,,,,
6/2/2015,25.53,60.6747,3872013,332.3169,25.76,25.27,25.537,56.6604,61.4285,18539536384,0.069,1.0628,25.53,0.0452,4.015,0.0116,0.0778,,,,,,
6/3/2015,25.96,60.0759,5347455,339.5984,26.055,25.665,25.585,80.0891,63.6605,18851796992,0.0717,1.0633,25.96,0.0502,4.0826,,-0.1102,,,,,,
6/4/2015,25.685,60.457,3883455,334.9416,26.09,25.61,25.5785,52.7393,61.3132,18652096512,0.0736,1.0621,25.685,0.0524,4.0394,,-0.226,,,,,,
6/5/2015,25.77,60.3389,2612587,336.381,25.83,25.55,25.5935,59.1992,61.764,18713821184,0.0726,1.0648,25.77,0.0555,4.0528,0.0171,0.0012,,,,,,
6/8/2015,25.44,60.7588,6260983,330.7928,25.78,25.23,25.5885,32.9617,59.0027,18474180608,0.0728,1.0655,25.44,0.0582,4.0009,0,0.0302,,,,,,
6/9/2015,25.52,60.6441,7873396,332.1476,25.88,25.2,25.5995,42.2664,59.4573,18532276224,0.0732,1.0655,25.52,0.0591,4.0134,,-0.0261,,,,,,
6/10/2015,25.5,60.673,5329175,331.8089,25.6,25.15,25.5785,40.1754,59.2873,18517751808,0.0706,1.0611,25.5,0.0615,4.0103,,0.4773,,,,,,
6/11/2015,25.3,60.9619,13169196,328.4221,25.39,24.93,25.536,23.0614,57.5841,18372513792,0.0716,1.057,25.3,0.0575,3.9788,,0.0909,,,,,,
6/12/2015,25.4,60.8169,8228131,330.1155,25.44,25.06,25.55,41.6905,58.2051,18445133824,0.0724,1.0565,25.4,0.0585,3.9946,,0.2421,,,,,,
6/15/2015,24.54,63.3049,11421055,315.5526,25.27,24.48,25.4645,10.1105,51.4969,17820612608,0.0627,1.0591,24.54,0.051,3.8593,,0.0102,,,,,,
6/16/2015,24.74,62.9816,8906844,318.9393,24.9,24.65,25.3855,28.8984,52.8055,17965850624,0.0629,1.0592,24.74,0.0512,3.8908,,0.03,,,,,,
6/17/2015,24.87,62.7798,6207678,321.1407,24.97,24.675,25.2765,40.935,53.6464,18060255232,0.0634,1.0593,24.87,0.0521,3.9112,,0.1596,,,,,,
6/18/2015,25.14,62.3673,7218090,325.7127,25.27,24.9001,25.222,61.3295,55.3554,18256324608,0.0667,1.0627,25.14,0.0533,3.9537,,0.0515,,,,,,
6/19/2015,25.01,62.5646,6717098,323.5114,25.2,24.88,25.146,49.0881,54.3572,18161920000,0.069,1.0589,25.01,0.0514,3.9332,0.0289,0.0983,,,,,,
6/22/2015,25.23,62.0549,4433610,327.2368,25.26,25.11,25.125,66.2092,55.7541,18321680384,0.0722,1.0647,25.23,0.0626,3.9678,,-0.0363,,,,,,
