Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price
2/1/08,63.36,6.5137,1.82E+11,11780308,2.6199,1.1038,64.09,62.75,63.645,57.4713,40.6461,1.81E+11,0.0127,0.5888,63.36
2/4/08,63.47,6.806,1.82E+11,7976181,2.6154,1.2794,63.71,63,63.363,61.19,41.132,1.82E+11,0.0164,0.5875,63.47
2/5/08,62.87,6.8373,1.80E+11,11320902,2.6404,0.3219,63.75,62.8,63.123,35.6705,39.3159,1.80E+11,0.017,0.5862,62.87
2/6/08,63.05,6.8278,1.81E+11,9557768,2.6328,0.6092,63.37,62.78,63.008,45.8357,40.1362,1.80E+11,0.0181,0.5854,63.05
2/7/08,62.81,6.8407,1.80E+11,13693207,2.6429,0.2262,63.18,62.5,62.938,34.8286,39.4015,1.80E+11,0.0163,0.5848,62.81
2/8/08,62.03,6.8797,1.78E+11,13338736,2.6761,-1.0184,63.19,61.94,62.895,16.0449,37.1174,1.78E+11,0.0086,0.5816,62.03
2/11/08,61.88,7.1957,1.77E+11,11133371,2.6826,-1.2578,62.14,61.36,62.776,13.8848,36.6942,1.77E+11,0.0079,0.5815,61.88
2/12/08,62.97,7.3596,1.80E+11,11421394,2.6362,0.4815,63.15,62.01,62.776,65.0995,41.6915,1.80E+11,0.0108,0.5832,62.97
2/13/08,63.41,7.3345,1.82E+11,11190656,2.6179,1.1836,63.75,62.59,62.899,74.3399,43.5523,1.81E+11,0.0111,0.5836,63.41
2/14/08,62.79,7.3698,1.80E+11,10864097,2.6437,0.1943,63.63,62.62,62.864,47.6655,41.6164,1.80E+11,0.0091,0.5838,62.79
2/15/08,62.9,7.3651,1.80E+11,11915959,2.6391,0.3698,63.1,62.45,62.818,52.2274,42.0889,1.80E+11,0.0094,0.5839,62.9
2/19/08,63.66,7.8488,1.82E+11,10392807,2.6076,1.5826,63.83,63.05,62.837,74.9011,45.2552,1.82E+11,0.012,0.5844,63.66
2/20/08,63.23,7.875,1.81E+11,13772947,2.6253,0.8964,63.71,63.11,62.873,53.394,43.8519,1.81E+11,0.01,0.5831,63.23
2/21/08,62.98,7.8899,1.80E+11,11084914,2.6358,0.4975,63.57,62.75,62.866,42.7011,43.049,1.80E+11,0.0102,0.5829,62.98
2/22/08,63.18,7.8782,1.81E+11,10142352,2.6274,1.4788,63.28,62.5,62.903,53.803,43.899,1.81E+11,0.0111,0.5835,63.18
2/25/08,63.85,8.3532,1.83E+11,9978995,2.5998,2.555,63.94,63.21,63.085,76.5927,46.6582,1.83E+11,0.0161,0.5845,63.85
2/26/08,63.72,8.3612,1.83E+11,9220989,2.6051,2.3462,64.07,63.4,63.269,66.9764,46.2021,1.82E+11,0.0152,0.584,63.72
2/27/08,63.04,8.4463,1.79E+11,9569700,2.6332,1.254,63.85,62.96,63.276,33.7397,43.881,1.79E+11,0.0131,0.5842,63.04
2/28/08,62.71,8.4676,1.78E+11,8545111,2.6471,0.7239,63.49,62.5,63.206,24.7861,42.8015,1.78E+11,0.0128,0.5843,62.71
2/29/08,61.96,8.526,1.76E+11,12028301,2.6791,-0.4807,62.75,61.88,63.123,13.0132,40.4612,1.76E+11,0.0124,0.5851,61.96
3/3/08,62.23,9.1426,1.76E+11,8841377,2.6675,-0.047,62.3,61.62,63.056,30.7699,41.6494,1.76E+11,0.0143,0.5855,62.23
3/4/08,62.64,9.1139,1.78E+11,14347624,2.6501,0.6115,62.8,62.01,62.954,52.7429,43.423,1.77E+11,0.014,0.5861,62.64
3/5/08,63.13,9.0799,1.79E+11,13654592,2.6295,1.3985,63.28,62.64,62.944,69.8803,45.4721,1.79E+11,0.0152,0.5866,63.13
3/6/08,62.63,9.1142,1.78E+11,12137665,2.6505,0.5954,63.3,62.51,62.909,44.9372,43.7976,1.77E+11,0.0152,0.5865,62.63
3/7/08,61.51,9.4099,1.74E+11,14943425,2.6987,-1.2035,62.42,61.4,62.742,20.4323,40.3542,1.74E+11,0.0109,0.5887,61.51
3/10/08,61.33,10.0299,1.74E+11,14229401,2.7067,-1.4926,61.74,61.17,62.49,18.0584,39.8336,1.74E+11,0.0091,0.5862,61.33
3/11/08,62.44,10.1404,1.77E+11,14295720,2.6586,0.2903,62.53,61.49,62.362,60.5047,44.4092,1.77E+11,0.0098,0.5884,62.44
3/12/08,62.55,9.9207,1.77E+11,13132380,2.6539,0.4669,63.13,62.14,62.313,63.3285,44.8393,1.77E+11,0.0109,0.5877,62.55
3/13/08,62.81,9.9011,1.78E+11,15810437,2.6429,0.8845,63.44,61.66,62.323,70.7443,45.8633,1.78E+11,0.0113,0.5878,62.81
3/14/08,62.65,9.9114,1.78E+11,20834904,2.6496,0.6276,63.37,62.25,62.392,59.6159,45.3276,1.77E+11,0.0124,0.5863,62.65
3/17/08,64.04,10.714,1.82E+11,22054466,2.5921,2.8602,64.29,61.64,62.573,86.7588,50.5214,1.81E+11,0.0146,0.5822,64.04
3/18/08,65.31,10.8332,1.85E+11,15062461,2.5417,4.9,65.31,64.43,62.84,93.1076,54.5981,1.85E+11,0.0148,0.5847,65.31
3/19/08,64.88,10.8807,1.84E+11,15845733,2.5586,4.2094,65.81,64.82,63.015,74.8747,53.0666,1.84E+11,0.0153,0.5838,64.88
3/20/08,65.38,10.8252,1.85E+11,16276289,2.539,5.0124,65.5,64.88,63.29,81.2715,54.5985,1.85E+11,0.015,0.5833,65.38
3/24/08,64.89,11.3752,1.84E+11,9888232,2.5582,4.2254,65.54,64.64,63.628,59.1384,52.8497,1.84E+11,0.0127,0.5804,64.89
3/25/08,64.55,11.4151,1.83E+11,9511847,2.5716,3.6793,65.14,64.35,63.95,46.0777,51.662,1.83E+11,0.0129,0.5801,64.55
3/26/08,64.7,11.3969,1.83E+11,11354749,2.5657,3.9202,64.85,64.21,64.176,52.9535,52.1528,1.83E+11,0.014,0.5794,64.7
3/27/08,64.62,11.4064,1.83E+11,10772186,2.5689,3.7917,65.25,64.52,64.383,48.0517,51.8623,1.83E+11,0.0146,0.5789,64.62
3/28/08,64.18,11.4586,1.82E+11,8755128,2.5865,3.085,65,64.06,64.52,27.245,50.2691,1.82E+11,0.0144,0.5791,64.18
3/31/08,64.87,11.8515,1.84E+11,13668424,2.559,4.1933,65.01,63.72,64.742,63.9568,52.6298,1.84E+11,0.0176,0.5801,64.87
4/1/08,65.87,11.9526,1.87E+11,11205251,2.5201,5.7995,65.92,64.51,64.925,82.8116,55.777,1.87E+11,0.0183,0.5811,65.87
4/2/08,65.31,12.0206,1.85E+11,9791418,2.5417,4.9,65.97,65.15,64.925,57.5313,53.7098,1.85E+11,0.0167,0.5813,65.31
4/3/08,65.27,12.0254,1.85E+11,7651129,2.5433,4.8358,65.58,64.8,64.964,55.7092,53.5631,1.85E+11,0.0165,0.5813,65.27
4/4/08,65.73,11.9694,1.86E+11,8079540,2.5255,5.5746,65.95,65.03,64.999,71.3577,55.0244,1.86E+11,0.0194,0.5821,65.73
4/7/08,66.14,12.4595,1.88E+11,8901880,2.5098,6.2331,66.24,65.5,65.124,80.5467,56.2926,1.87E+11,0.0234,0.5816,66.14
4/8/08,66.32,12.4375,1.88E+11,8861097,2.503,6.5223,66.61,65.75,65.301,83.9398,56.8452,1.88E+11,0.0248,0.5813,66.32
4/9/08,66.29,12.4406,1.88E+11,8589841,2.5041,6.4741,66.5,65.94,65.46,80.4325,56.7216,1.88E+11,0.0253,0.5811,66.29
4/10/08,66.33,12.4359,1.88E+11,8272020,2.5026,6.5383,66.57,66.15,65.631,81.9416,56.8511,1.88E+11,0.025,0.581,66.33
4/11/08,66,12.4757,1.87E+11,9234735,2.5152,6.0083,66.75,65.94,65.813,41.9271,55.4358,1.87E+11,0.0249,0.5807,66
4/14/08,65.74,13.3023,1.86E+11,10332635,2.5251,5.5907,66.42,65.74,65.9,26.5846,54.3333,1.86E+11,0.0247,0.5807,65.74
4/15/08,65.65,14.8738,1.86E+11,17361984,2.5286,5.4461,66.02,64.99,65.878,22.34,53.9491,1.86E+11,0.024,0.5805,65.65
4/16/08,65.7,14.8668,1.86E+11,12617855,2.5266,5.5264,65.91,65.13,65.917,31.4596,54.1355,1.86E+11,0.0225,0.5781,65.7
4/17/08,65.76,14.8588,1.87E+11,8841445,2.5243,5.6228,66,65.55,65.966,43.4193,54.3648,1.86E+11,0.0226,0.5781,65.76
4/18/08,66.51,14.7496,1.89E+11,10741205,2.4959,6.8274,66.8,65.94,66.044,86.7546,57.1357,1.88E+11,0.0232,0.5788,66.51
4/21/08,66.32,15.01,1.88E+11,8975745,2.503,6.5223,66.565,66.05,66.062,67.1973,56.2408,1.88E+11,0.0222,0.5789,66.32
4/22/08,66.99,14.9139,1.90E+11,13185583,2.478,7.5984,67.16,65.79,66.129,85.0381,58.606,1.90E+11,0.0248,0.5773,66.99
4/23/08,67.26,14.8756,1.91E+11,10642940,2.468,8.0321,67.49,66.75,66.226,88.74,59.5181,1.91E+11,0.0254,0.5774,67.26
4/24/08,67.37,14.8609,1.91E+11,9613068,2.7312,8.2088,67.74,67.02,66.33,90.2189,59.8906,1.91E+11,0.0252,0.5773,67.37
4/25/08,67.31,14.8694,1.91E+11,9182162,2.7336,8.1124,67.7,66.94,66.461,81.4646,59.5813,1.91E+11,0.0246,0.577,67.31
4/28/08,67.32,15.0271,1.91E+11,9072330,2.7332,8.1284,67.67,67.17,66.619,81.9036,59.6172,1.91E+11,0.0239,0.5768,67.32
4/29/08,67.19,15.0454,1.91E+11,7706731,2.7385,7.9196,67.49,67.13,66.773,56.0277,58.9123,1.90E+11,0.0236,0.5769,67.19
4/30/08,67.09,15.0592,1.90E+11,13102170,2.7426,7.759,67.67,66.92,66.912,41.0599,58.3631,1.90E+11,0.0235,0.5769,67.09
5/1/08,67.81,14.9589,1.92E+11,13165015,2.7135,8.9155,67.88,66.95,67.117,84.8297,61.0663,1.92E+11,0.0243,0.5779,67.81
5/2/08,68.26,14.8972,1.94E+11,12562212,2.6956,9.6383,68.32,67.51,67.292,91.0563,62.6348,1.93E+11,0.0256,0.5782,68.26
5/5/08,67.9,15.1855,1.93E+11,10550384,2.7099,9.06,68.32,67.71,67.45,61.0077,60.6139,1.92E+11,0.0256,0.5778,67.9
5/6/08,67.58,15.2293,1.92E+11,9487591,2.7227,8.5461,67.98,67.31,67.509,42.3665,58.8675,1.91E+11,0.024,0.5771,67.58
5/7/08,66.91,15.7321,1.89E+11,12628354,2.75,7.4699,67.68,66.79,67.474,21.6196,55.4095,1.89E+11,0.0233,0.5779,66.91
5/8/08,66.9,15.7331,1.89E+11,9444497,2.7504,7.4538,67.16,66.7,67.427,21.3851,55.3593,1.89E+11,0.0229,0.5778,66.9
5/9/08,66.55,15.1832,1.88E+11,8759016,2.7648,6.8917,66.97,66.35,67.351,13.6268,53.6007,1.88E+11,0.0236,0.5781,66.55
5/12/08,66.71,14.7721,1.88E+11,7707844,2.7582,7.1487,66.89,66.3,67.29,30.8334,54.2874,1.88E+11,0.0198,0.5807,66.71
5/13/08,66.41,14.8132,1.87E+11,9532370,2.7707,6.6668,67,66.3,67.212,19.7614,52.7724,1.87E+11,0.0153,0.5802,66.41
5/14/08,66.81,14.7594,1.89E+11,9021996,2.7541,7.3093,67.11,66.41,67.184,53.3003,54.5229,1.88E+11,0.0161,0.5804,66.81
5/15/08,66.68,14.2982,1.88E+11,8408100,2.7594,7.1005,66.99,66.34,67.071,44.2778,53.8518,1.88E+11,0.015,0.5796,66.68
5/16/08,66.68,14.2982,1.88E+11,9764842,2.7594,7.1005,66.91,66.3,66.913,44.2778,53.8518,1.88E+11,0.0138,0.5797,66.68
5/19/08,66.63,13.6037,1.88E+11,8748267,2.7615,7.0202,66.79,66.26,66.786,38.6203,53.5804,1.88E+11,0.0133,0.5812,66.63
5/20/08,66.15,13.6631,1.87E+11,12612366,2.7816,6.2492,66.94,66.04,66.643,13.5991,51.0262,1.86E+11,0.0124,0.5817,66.15
5/21/08,65.73,13.7163,1.86E+11,11217989,2.7993,5.5746,66.7,65.58,66.525,7.3495,48.9154,1.85E+11,0.0123,0.5818,65.73
5/22/08,65.41,13.7575,1.85E+11,9882688,2.813,5.7995,65.75,65.21,66.376,4.8187,47.371,1.84E+11,0.0111,0.5816,65.41
5/23/08,64.92,13.8202,1.83E+11,9073447,2.8343,5.0069,65.49,64.86,66.213,2.6906,45.1146,1.83E+11,0.0098,0.5823,64.92
5/27/08,65.15,12.7466,1.84E+11,8358136,2.8243,5.3789,65.33,64.81,66.057,25.7716,46.3553,1.84E+11,0.0107,0.5818,65.15
5/28/08,64.88,12.7797,1.83E+11,14779286,2.836,4.9422,65.31,64.64,65.904,18.1789,45.1168,1.83E+11,0.0096,0.5815,64.88
5/29/08,66.42,13.0287,1.87E+11,13263997,2.7703,7.4331,66.65,64.54,65.865,76.7592,52.591,1.87E+11,0.0138,0.583,66.42
5/30/08,66.74,12.9904,1.88E+11,10994925,2.757,7.9507,67.03,66.36,65.871,80.9993,53.9394,1.88E+11,0.0146,0.5831,66.74
6/2/08,66.51,11.6972,1.88E+11,9631181,2.7665,7.5787,67,66.15,65.854,67.6858,52.8223,1.87E+11,0.0135,0.5823,66.51
6/3/08,66.76,11.6557,1.88E+11,11562946,2.7561,7.9831,67.04,66.44,65.867,74.5154,53.8959,1.88E+11,0.0154,0.581,66.76
6/4/08,66.55,11.6797,1.88E+11,8962918,2.7648,7.6434,66.94,66.27,65.907,58.845,52.8508,1.88E+11,0.0148,0.581,66.55
6/5/08,66.96,11.6346,1.89E+11,8679800,2.7479,8.3066,67.1,66.5,66.03,74.5308,54.6278,1.89E+11,0.0146,0.5807,66.96
6/6/08,65.76,11.768,1.86E+11,14267136,2.7981,6.3656,66.76,65.68,66.065,27.8798,49.0327,1.85E+11,0.0105,0.5836,65.76
6/9/08,65.63,10.5523,1.85E+11,8695928,2.8036,6.1553,66.2,65.31,66.136,25.3058,48.4762,1.85E+11,0.0079,0.5839,65.63
6/10/08,65.62,10.5517,1.85E+11,10170073,2.804,6.1391,65.92,65.21,66.183,25.0391,48.4325,1.85E+11,0.0071,0.5847,65.62
6/11/08,65.2,10.5958,1.84E+11,10392390,2.8221,5.4598,65.85,65.11,66.215,15.0471,46.6056,1.84E+11,0.0071,0.5847,65.2
6/12/08,65.69,10.5449,1.85E+11,9743371,2.801,6.2524,65.83,65.16,66.142,49.979,48.9305,1.85E+11,0.0083,0.5849,65.69
6/13/08,66.27,10.4846,1.87E+11,8938243,2.7765,7.1905,66.37,65.74,66.095,71.0874,51.5156,1.87E+11,0.0092,0.5853,66.27
6/16/08,65.84,10.0336,1.86E+11,7984620,2.7947,6.495,66.16,65.5,66.028,48.3824,49.5904,1.86E+11,0.0075,0.5867,65.84
6/17/08,65.59,10.0603,1.85E+11,7304287,2.8053,6.0906,66.25,65.5,65.911,37.8418,48.5003,1.85E+11,0.0077,0.5866,65.59
6/18/08,64.44,10.478,1.82E+11,12846064,2.8554,4.2305,65.97,64.2,65.7,15.1172,43.9073,1.82E+11,0.0049,0.5884,64.44
6/19/08,64.62,10.4591,1.82E+11,9089540,2.8474,4.5217,64.98,64.14,65.466,25.6061,44.7544,1.82E+11,0.0051,0.5885,64.62
6/20/08,64.06,10.5186,1.81E+11,16434932,2.8723,3.6159,64.62,63.88,65.296,16.2408,42.68,1.81E+11,0.0042,0.5889,64.06
6/23/08,64.29,9.9099,1.81E+11,8689844,2.862,3.9879,64.46,63.95,65.162,31.6433,43.787,1.81E+11,0.0059,0.5883,64.29
6/24/08,64.72,9.8625,1.83E+11,10692749,2.843,4.6834,64.84,64.1,65.072,54.9006,45.8111,1.82E+11,0.0114,0.5892,64.72
6/25/08,65.28,9.807,1.84E+11,10391046,2.8186,5.5892,65.68,64.72,65.08,72.9075,48.3183,1.84E+11,0.0126,0.5897,65.28
6/26/08,64.26,9.9081,1.81E+11,12412665,2.8634,3.9394,65.35,64.26,64.937,34.8695,44.4438,1.81E+11,0.0117,0.5914,64.26
6/27/08,63.57,10.1869,1.80E+11,19081942,2.8944,2.8233,64.71,63.4,64.667,22.7994,42.0823,1.79E+11,0.0114,0.5909,63.57
6/30/08,64.34,10.0165,1.82E+11,12528453,2.8598,4.0688,64.61,63.1,64.517,51.1211,45.4296,1.81E+11,0.0144,0.5909,64.34
7/1/08,64.69,9.9215,1.83E+11,16637292,2.8443,4.6349,64.98,63.74,64.427,60.9009,46.8733,1.82E+11,0.015,0.5911,64.69
7/2/08,64.64,9.9265,1.83E+11,10707981,2.8465,4.554,65.11,64.5,64.447,58.3972,46.6908,1.82E+11,0.0163,0.5896,64.64
7/3/08,65.12,9.8791,1.84E+11,7716435,2.8256,5.3304,65.36,64.25,64.497,73.8679,48.6759,1.84E+11,0.0176,0.5897,65.12
7/7/08,65.25,9.9623,1.85E+11,14506696,2.8199,5.5407,65.94,64.87,64.616,77.2975,49.2058,1.84E+11,0.0163,0.5894,65.25
7/8/08,66.21,10.1282,1.87E+11,15476866,2.779,7.0935,66.28,65.15,64.808,90.7479,52.9193,1.87E+11,0.0169,0.591,66.21
7/9/08,66.18,10.1308,1.87E+11,13940665,2.7803,7.0449,67,66.02,64.954,88.2958,52.7945,1.87E+11,0.0186,0.5887,66.18
7/10/08,66.94,10.0576,1.90E+11,17399900,2.7487,8.2742,67.2,66.06,65.12,94.2253,55.5417,1.89E+11,0.0203,0.5894,66.94
7/11/08,66.26,10.1234,1.88E+11,16631460,2.7769,7.1743,66.73,66,65.32,56.0889,52.7028,1.87E+11,0.02,0.5905,66.26
7/14/08,66.41,10.1716,1.88E+11,11114649,2.7707,7.417,66.94,66.09,65.604,61.2749,53.2481,1.87E+11,0.02,0.5903,66.41
7/15/08,67.7,10.9876,1.92E+11,24203420,2.7179,9.5035,67.98,66.79,65.94,84.6545,57.5974,1.91E+11,0.0231,0.5872,67.7
7/16/08,68.19,10.9365,1.93E+11,18883754,2.6983,10.2961,68.81,67.5,66.29,88.5821,59.0928,1.92E+11,0.0226,0.5864,68.19
7/17/08,67.83,10.9743,1.92E+11,14217403,2.7127,9.7138,68.45,67,66.609,69.0935,57.5502,1.91E+11,0.0207,0.5849,67.83
7/18/08,67.82,10.9756,1.92E+11,12903481,2.7131,9.6976,68.22,67.55,66.879,68.4658,57.5071,1.91E+11,0.0218,0.585,67.82
7/21/08,67.11,11.2801,1.90E+11,11280192,2.7418,8.5492,67.98,67,67.065,34.8,54.5064,1.89E+11,0.0163,0.5852,67.11
7/22/08,67.99,11.189,1.92E+11,15551244,2.7063,9.9726,68.25,67.02,67.243,65.9384,57.3592,1.92E+11,0.0184,0.587,67.99
7/23/08,68.27,11.1597,1.93E+11,10256708,2.6952,10.4255,68.35,67.62,67.452,72.2611,58.2215,1.92E+11,0.0188,0.5872,68.27
7/24/08,68.66,11.1186,1.94E+11,16543075,2.6799,11.0563,69.25,67.72,67.624,80.0127,59.4045,1.93E+11,0.0217,0.583,68.66
7/25/08,69.03,11.0807,1.95E+11,10505362,2.6655,11.6548,69.21,68.56,67.901,85.6996,60.502,1.95E+11,0.0232,0.5835,69.03
7/28/08,68.48,11.1668,1.94E+11,9814279,2.6869,10.7651,68.99,68.42,68.108,52.4343,58.087,1.93E+11,0.0204,0.5841,68.48
7/29/08,68.48,11.1688,1.94E+11,13012169,2.6869,10.7651,69,68.3,68.186,52.4343,58.087,1.93E+11,0.0197,0.5815,68.48
7/30/08,68.08,11.2107,1.93E+11,13523843,2.7027,10.1182,68.7,67.71,68.175,32.0665,56.3368,1.92E+11,0.0173,0.579,68.08
7/31/08,68.47,11.1696,1.94E+11,13798375,2.6873,10.749,69.05,67.79,68.239,56.6778,57.6246,1.93E+11,0.0194,0.5773,68.47
8/1/08,68.1,11.2082,1.93E+11,9052223,2.7019,10.1505,68.8,67.93,68.267,37.3973,56.0035,1.92E+11,0.018,0.5777,68.1
8/4/08,68.98,10.7864,1.95E+11,13695164,2.6674,11.5739,69.42,67.97,68.454,71.7191,58.8516,1.94E+11,0.0191,0.5757,68.98
8/5/08,70.45,10.6591,1.98E+11,20179308,2.6118,13.9516,70.5,69.13,68.7,88.0859,62.9916,1.97E+11,0.0218,0.5793,70.45
8/6/08,71.07,10.6001,1.99E+11,18729380,2.589,14.9544,71.49,70.08,68.98,91.279,64.5479,1.99E+11,0.0233,0.5796,71.07
8/7/08,70.65,10.6395,1.98E+11,14180984,2.6044,14.2751,71.1,70.01,69.179,71.7417,62.7002,1.97E+11,0.0234,0.5794,70.65
8/8/08,71.55,10.1624,2.01E+11,12071317,2.5716,15.7308,71.68,70.38,69.431,83.2591,64.9258,2.00E+11,0.023,0.5807,71.55
8/11/08,71.66,10.1045,2.01E+11,10231570,2.5677,15.9087,71.9,71.09,69.749,84.4231,65.1885,2.00E+11,0.0229,0.5804,71.66
8/12/08,71.7,10.1025,2.01E+11,8696756,2.5662,15.9734,71.87,71.29,70.071,84.9922,65.2863,2.00E+11,0.0226,0.5796,71.7
8/13/08,71.2,10.1477,2.00E+11,10600525,2.5843,15.1647,71.84,71,70.383,50.4377,62.9981,1.99E+11,0.0213,0.5798,71.2
8/14/08,71.19,10.1484,2.00E+11,9459419,2.5846,15.1485,71.8,70.64,70.655,49.8299,62.9524,1.99E+11,0.0209,0.5797,71.19
8/15/08,71.33,10.1356,2.00E+11,10790744,2.5796,15.375,71.41,70.77,70.978,59.9616,63.3372,1.99E+11,0.0204,0.5793,71.33
8/18/08,71.09,10.2787,2.00E+11,9846493,2.5883,14.9868,71.61,70.8,71.189,39.4669,62.1918,1.99E+11,0.0219,0.579,71.09
8/19/08,71.15,10.2699,2.00E+11,9133678,2.5861,15.0838,71.38,70.65,71.259,46.3442,62.3678,1.99E+11,0.0229,0.5785,71.15
8/20/08,71.08,10.2761,1.99E+11,10278305,2.5886,14.9706,71.55,70.59,71.26,38.6581,62.0193,1.99E+11,0.0222,0.5782,71.08
8/21/08,71.28,10.2578,2.00E+11,7840114,2.5814,15.2941,71.54,70.51,71.323,64.1438,62.6363,1.99E+11,0.0225,0.5783,71.28
8/22/08,71.42,10.2452,2.00E+11,7717617,2.5763,16.2646,71.68,70.82,71.31,75.0347,63.0707,2.00E+11,0.0225,0.578,71.42
8/25/08,70.8,10.3863,1.99E+11,8204945,2.5989,15.2553,71.35,70.55,71.224,24.8649,59.8811,1.98E+11,0.0205,0.5778,70.8
8/26/08,70.71,10.3942,1.98E+11,6440523,2.6022,15.1088,71.02,70.25,71.125,21.705,59.4298,1.98E+11,0.0206,0.5779,70.71
8/27/08,71.21,10.3473,2.00E+11,8399242,2.5839,15.9227,71.39,70.31,71.126,61.975,61.1142,1.99E+11,0.0214,0.5782,71.21
8/28/08,71.41,10.3288,2.00E+11,8148102,2.5767,16.2483,71.69,71.17,71.148,70.9423,61.771,2.00E+11,0.0209,0.5777,71.41
8/29/08,70.43,10.4209,1.98E+11,10368344,2.6125,14.653,71.4,70.42,71.058,25.9546,56.8996,1.97E+11,0.0192,0.5792,70.43
9/2/08,71.73,10.87,2.01E+11,15123310,2.5652,16.7692,72.1,70.77,71.122,67.2629,61.1084,2.00E+11,0.0247,0.5784,71.73
9/3/08,71.51,10.8911,2.01E+11,9844497,2.5731,16.4111,71.9,71.31,71.158,58.9191,60.0813,2.00E+11,0.0242,0.5785,71.51
9/4/08,70.45,10.9952,1.98E+11,13676255,2.6118,14.6855,71.49,70.4,71.095,31.0668,55.4369,1.97E+11,0.0234,0.5799,70.45
9/5/08,70.67,10.9736,1.98E+11,10747869,2.6037,15.0437,71.07,70.31,71.034,39.9101,56.1645,1.97E+11,0.0236,0.58,70.67
9/8/08,72.22,11.379,2.03E+11,15227456,2.5478,17.5669,72.38,70.8,71.114,74.4925,60.8258,2.02E+11,0.028,0.5826,72.22
9/9/08,71.34,11.4686,2.00E+11,19050016,2.5792,16.1343,72.76,71.34,71.168,49.9912,57.2503,1.99E+11,0.0268,0.5825,71.34
9/10/08,71.23,11.4798,2.00E+11,12613762,2.5832,15.9553,72.01,71.02,71.22,47.0873,56.8184,1.99E+11,0.0259,0.5822,71.23
9/11/08,71.16,11.4869,2.00E+11,15725940,2.5857,15.8413,71.55,70.32,71.215,44.6136,56.5377,1.99E+11,0.0247,0.5812,71.16
9/12/08,70.59,11.5458,1.98E+11,15141139,2.6066,14.9134,71.87,70.3,71.133,27.1756,54.2782,1.97E+11,0.0243,0.5818,70.59
9/15/08,69.61,12.0432,1.95E+11,20987484,2.6433,13.3181,70.89,69.61,71.051,13.5335,50.6763,1.95E+11,0.0257,0.5802,69.61
9/16/08,69.8,12.0144,1.96E+11,23336248,2.6361,13.6274,70.5,69.5,70.858,24.5486,51.3241,1.95E+11,0.0238,0.5794,69.8
9/17/08,69.51,12.0455,1.95E+11,24167046,2.6471,13.1553,71,69.51,70.658,19.0055,50.2814,1.94E+11,0.0262,0.5731,69.51
9/18/08,70.93,11.8916,1.99E+11,29282528,2.5941,15.4669,70.95,69.2,70.706,69.5335,54.9208,1.98E+11,0.0271,0.5751,70.93
9/19/08,69.99,12.1961,1.96E+11,27446028,2.6289,13.9367,72.69,69.21,70.638,42.9364,51.6221,1.96E+11,0.0214,0.564,69.99
9/22/08,68.41,13.2661,1.92E+11,16067934,2.6897,11.3646,70.71,68.3,70.257,21.8572,46.7406,1.91E+11,0.0201,0.5677,68.41
9/23/08,68.15,13.2955,1.91E+11,13635825,2.6999,10.9413,69.1,68.06,69.938,19.4948,46.0001,1.90E+11,0.0204,0.5674,68.15
9/24/08,68.19,13.2904,1.91E+11,12470907,2.6983,11.0065,69,67.55,69.634,21.4539,46.1359,1.91E+11,0.0206,0.5674,68.19
9/25/08,69.36,13.1491,1.95E+11,14578318,2.6528,12.9111,69.97,68.46,69.454,62.0131,49.9451,1.94E+11,0.0226,0.5693,69.36
9/26/08,69.4,13.1437,1.94E+11,13087131,2.6513,12.9762,69.75,68.74,69.335,62.9931,50.07,1.94E+11,0.0215,0.5689,69.4
9/29/08,66.9,14.6525,1.87E+11,25749804,2.7504,8.9065,69.86,66.9,69.064,18.427,43.1153,1.87E+11,0.0199,0.5728,66.9
9/30/08,69.28,15.2345,1.93E+11,19623980,2.6559,12.7809,69.48,67.41,69.012,59.422,49.9603,1.94E+11,0.0227,0.58,69.28
10/1/08,67.79,15.8276,1.89E+11,25552804,2.7143,10.3553,69.07,67.28,68.84,40.3699,46.3483,1.89E+11,0.0187,0.5808,67.79
10/2/08,67.79,15.8259,1.89E+11,30897626,2.7143,10.3553,68.26,67.65,68.526,40.3699,46.3483,1.89E+11,0.0214,0.576,67.79
10/3/08,66.16,16.5369,1.85E+11,25447940,2.7811,7.7018,68.37,66.1,68.143,22.5633,42.7316,1.85E+11,0.0166,0.5779,66.16
10/6/08,64.5,17.464,1.80E+11,33472292,2.8527,4.9995,66.04,62.29,67.752,13.4802,39.4854,1.80E+11,0.0169,0.5815,64.5
10/7/08,62.49,18.4527,1.74E+11,24172832,2.9445,1.7274,65.6546,62.1,67.186,7.7868,36.0547,1.75E+11,0.0159,0.5859,62.49
10/8/08,62.36,18.4788,1.74E+11,37910892,2.9506,1.5158,63.86,61.12,66.603,7.4803,35.8463,1.74E+11,0.0163,0.5857,62.36
10/9/08,57.58,24.2715,1.61E+11,33497156,3.1956,-6.2655,63.16,57.58,65.425,2.359,29.386,1.61E+11,0.0095,0.6117,57.58
10/10/08,55.85,25.3205,1.56E+11,50095420,3.2945,-9.0818,59,52.06,64.07,1.7198,27.5284,1.56E+11,0.0046,0.6137,55.85
10/13/08,62.68,33.5421,1.75E+11,32538950,2.9355,2.0367,62.8,57.95,63.648,62.2675,42.3988,1.75E+11,0.0253,0.6679,62.68
