Pricing Date,"CF Industries Holdings, Inc. (NYSE:CF) - Share Pricing","CF Industries Holdings, Inc. (NYSE:CF) - Day High Price","CF Industries Holdings, Inc. (NYSE:CF) - Day Low Price","CF Industries Holdings, Inc. (NYSE:CF) - Day Open Price","CF Industries Holdings, Inc. (NYSE:CF) - Volume","CF Industries Holdings, Inc. (NYSE:CF) - Total Enterprise Value","CF Industries Holdings, Inc. (NYSE:CF) - Short Interest as % of Shares Outstanding","CF Industries Holdings, Inc. (NYSE:CF) - Dividend Yield","CF Industries Holdings, Inc. (NYSE:CF) - Shares Sold Short","CF Industries Holdings, Inc. (NYSE:CF) - Shares Outstanding","CF Industries Holdings, Inc. (NYSE:CF) - Market Cap/Total Revenues","CF Industries Holdings, Inc. (NYSE:CF) - P/BV","CF Industries Holdings, Inc. (NYSE:CF) - Latest Annualized Dividend Per Share"
"Friday, July 25, 2014",50.522,50.866,50.428,50.69,2133105,14580860530,0.03997106,0.015834,10407065,260365000,2.495666,2.695392,0.8
"Monday, July 28, 2014",50.998,51.016,50.33,50.338,2445150,14704794270,0.03997106,0.015686,10407065,260365000,2.51918,2.720787,0.8
"Tuesday, July 29, 2014",51.006,51.272,50.81,50.996,2035520,14706877190,0.03997106,0.015684,10407065,260365000,2.519575,2.721214,0.8
"Wednesday, July 30, 2014",50.924,51.336,50.798,51.122,2176730,14685527260,0.03997106,0.015709,10407065,260365000,2.515524,2.716839,0.8
"Thursday, July 31, 2014",50.068,50.88,49.982,50.504,3499045,14462654820,0.03997106,0.015978,10407065,260365000,2.47324,2.67117,0.8
"Friday, August 01, 2014",50.518,50.592,49.398,49.398,2940340,14579819070,0.03997106,0.015835,10407065,260365000,2.495469,2.695178,0.8
"Monday, August 04, 2014",50.486,50.694,50.074,50.652,3333110,14571487390,0.03997106,0.015845,10407065,260365000,2.493888,2.693471,0.8
"Tuesday, August 05, 2014",49.934,50.834,49.869,50.076,4318765,14427765910,0.03997106,0.016021,10407065,260365000,2.46662,2.664021,0.8
"Wednesday, August 06, 2014",50.614,50.74,49.46,49.574,4784225,15939214110,0.03997106,0.023708,10407065,260365000,2.620632,2.885098,1.2
"Thursday, August 07, 2014",48.762,50.842,48.134,50.84,10106030,14871386510,0.04190399,0.024609,10407065,248355000,2.408281,2.701736,1.2
"Friday, August 08, 2014",49.374,49.394,48.514,48.722,3829720,15023379770,0.04190399,0.024304,10407065,248355000,2.438507,2.735645,1.2
"Monday, August 11, 2014",49.39,49.69,49.136,49.59,2822470,15027353450,0.04449216,0.024296,11049850,248355000,2.439297,2.736531,1.2
"Tuesday, August 12, 2014",49.562,49.894,49.314,49.39,2206475,15070070510,0.04449216,0.024212,11049850,248355000,2.447792,2.746061,1.2
"Wednesday, August 13, 2014",49.24,49.694,49.052,49.636,2857660,14990100200,0.04449216,0.02437,11049850,248355000,2.431889,2.72822,1.2
"Thursday, August 14, 2014",49.486,49.696,49.032,49.214,2964705,15051195530,0.04449216,0.024249,11049850,248355000,2.444039,2.74185,1.2
"Friday, August 15, 2014",50.482,50.592,49.561,49.604,4703155,15298557110,0.04449216,0.02377,11049850,248355000,2.49323,2.797035,1.2
"Monday, August 18, 2014",51.388,51.476,50.688,50.83,3237605,15523566740,0.04449216,0.023351,11049850,248355000,2.537976,2.847233,1.2
"Tuesday, August 19, 2014",51.312,52.22,51.216,51.65,4017480,15504691760,0.04449216,0.023386,11049850,248355000,2.534222,2.843023,1.2
"Wednesday, August 20, 2014",51.492,51.522,50.86,51.296,1800945,15549395660,0.04449216,0.023304,11049850,248355000,2.543112,2.852996,1.2
"Thursday, August 21, 2014",51.74,52.052,51.23,51.732,2769370,15610987700,0.04449216,0.023192,11049850,248355000,2.55536,2.866737,1.2
"Friday, August 22, 2014",51.234,51.978,51.198,51.672,1711010,15485320070,0.04449216,0.023421,11049850,248355000,2.53037,2.838701,1.2
"Monday, August 25, 2014",51.584,51.676,51.202,51.322,1557760,15572244320,0.04449216,0.023263,11049850,248355000,2.547656,2.858093,1.2
"Tuesday, August 26, 2014",51.764,51.838,51.399,51.714,1641510,15616948220,0.03373651,0.023182,8378630,248355000,2.556546,2.868066,1.2
"Wednesday, August 27, 2014",51.936,52.145,51.78,51.908,2296310,15659665280,0.03373651,0.023105,8378630,248355000,2.565041,2.877596,1.2
"Thursday, August 28, 2014",52.05,52.118,51.348,51.658,2332040,15687977750,0.03373651,0.023054,8378630,248355000,2.570671,2.883913,1.2
"Friday, August 29, 2014",51.534,52.198,51.287,52.038,2274920,15559826570,0.03373651,0.023285,8378630,248355000,2.545186,2.855323,1.2
"Tuesday, September 02, 2014",51.304,51.81,51.104,51.796,2837620,15502704920,0.03373651,0.023389,8378630,248355000,2.533827,2.842579,1.2
"Wednesday, September 03, 2014",51.142,51.778,51.102,51.712,2051365,15462471410,0.03373651,0.023464,8378630,248355000,2.525826,2.833603,1.2
"Thursday, September 04, 2014",50.894,51.31,50.612,51.31,2156015,15400879370,0.03373651,0.023578,8378630,248355000,2.513578,2.819863,1.2
"Friday, September 05, 2014",50.778,50.832,50.372,50.758,3739135,15372070190,0.03373651,0.023632,8378630,248355000,2.507849,2.813435,1.2
"Monday, September 08, 2014",50.616,50.769,50.398,50.688,1836710,15331836680,0.03373651,0.023707,8378630,248355000,2.499848,2.80446,1.2
"Tuesday, September 09, 2014",50.194,50.868,50.066,50.84,3383235,15227030870,0.03373651,0.023907,8378630,248355000,2.479006,2.781078,1.2
"Wednesday, September 10, 2014",50.3,50.348,49.642,50.232,3607780,15253356500,0.02887919,0.023856,7172290,248355000,2.484241,2.786951,1.2
"Thursday, September 11, 2014",50.154,50.468,49.724,49.914,1855500,15217096670,0.02887919,0.023926,7172290,248355000,2.47703,2.778862,1.2
"Friday, September 12, 2014",50.128,50.358,49.842,50.102,2155250,15210639440,0.02887919,0.023938,7172290,248355000,2.475746,2.777421,1.2
"Monday, September 15, 2014",50.408,50.488,50.012,50.1,2948210,15280178840,0.02887919,0.023805,7172290,248355000,2.489575,2.792935,1.2
"Tuesday, September 16, 2014",50.892,51.1,50.248,50.3,2523730,15400382660,0.02887919,0.023579,7172290,248355000,2.513479,2.819752,1.2
"Wednesday, September 17, 2014",51.262,51.594,50.9,50.964,3059695,15492274010,0.02887919,0.023409,7172290,248355000,2.531753,2.840252,1.2
"Thursday, September 18, 2014",51.942,52.05,51.34,51.546,2781115,15661155410,0.02887919,0.023102,7172290,248355000,2.565337,2.877929,1.2
"Friday, September 19, 2014",51.676,52.502,51.676,52.204,5361900,15595092980,0.02887919,0.023221,7172290,248355000,2.5522,2.863191,1.2
"Monday, September 22, 2014",51.156,51.755,50.952,51.644,3632560,15465948380,0.02887919,0.023457,7172290,248355000,2.526517,2.834379,1.2
"Tuesday, September 23, 2014",53.874,55.028,52.066,53.45,17821905,16140977270,0.02887919,0.022274,7172290,248355000,2.660755,2.984974,1.2
"Wednesday, September 24, 2014",54.466,54.96,53.236,53.572,6451170,16288003430,0.02735288,0.022032,6793225,248355000,2.689993,3.017775,1.2
"Thursday, September 25, 2014",54.21,54.71,53.864,54.396,3924295,16224424550,0.02735288,0.022136,6793225,248355000,2.67735,3.003591,1.2
"Friday, September 26, 2014",55.572,56.016,53.972,54.15,4967595,16562684060,0.02735288,0.021593,6793225,248355000,2.744617,3.079055,1.2
"Monday, September 29, 2014",55.724,56.068,54.8,55.15,6573130,16600434020,0.02735288,0.021534,6793225,248355000,2.752124,3.087476,1.2
"Tuesday, September 30, 2014",55.844,55.964,55.2,55.646,5655755,16630236620,0.02735288,0.021488,6793225,248355000,2.758051,3.094125,1.2
"Wednesday, October 01, 2014",53.85,56.39,53.848,55.832,6556320,16135016750,0.02735288,0.022284,6793225,248355000,2.65957,2.983644,1.2
"Thursday, October 02, 2014",55.192,55.278,52.764,53.472,5590345,16468309160,0.02735288,0.021742,6793225,248355000,2.725849,3.058,1.2
"Friday, October 03, 2014",55.004,55.8,54.982,55.356,3864395,16421618420,0.02735288,0.021816,6793225,248355000,2.716564,3.047584,1.2
"Monday, October 06, 2014",54.622,55.322,54.266,55.322,3097985,16326746810,0.02735288,0.021969,6793225,248355000,2.697698,3.026418,1.2
"Tuesday, October 07, 2014",56.552,58.058,54.5,54.5,7929200,16806071960,0.02735288,0.021219,6793225,248355000,2.793018,3.133353,1.2
"Wednesday, October 08, 2014",56.056,56.606,54.056,56.536,6463305,16682887880,0.02735288,0.021407,6793225,248355000,2.768521,3.105871,1.2
"Thursday, October 09, 2014",54.21,56.242,53.778,56.242,5076350,16224424550,0.02087953,0.022136,5185535,248355000,2.67735,3.003591,1.2
"Friday, October 10, 2014",53.222,54.44,52.598,53.936,4742510,15979049810,0.02087953,0.022547,5185535,248355000,2.628554,2.948849,1.2
"Monday, October 13, 2014",50.564,53.514,50.46,53.194,4322510,15318922220,0.02087953,0.023732,5185535,248355000,2.49728,2.801578,1.2
"Tuesday, October 14, 2014",50.528,50.774,48.761,50.31,5607145,15309981440,0.02087953,0.023749,5185535,248355000,2.495502,2.799584,1.2
"Wednesday, October 15, 2014",50.854,51.316,47.892,50,7246935,15390945170,0.02087953,0.023596,5185535,248355000,2.511602,2.817646,1.2
"Thursday, October 16, 2014",50.77,51.446,49.46,49.834,4666310,15370083350,0.02087953,0.023636,5185535,248355000,2.507454,2.812992,1.2
"Friday, October 17, 2014",48.992,50.544,48.696,49.402,11429205,14928508160,0.02087953,0.024493,5185535,248355000,2.419641,2.714479,1.2
"Monday, October 20, 2014",49.66,49.94,48.822,49.126,3726555,15094409300,0.02087953,0.024164,5185535,248355000,2.452632,2.751491,1.2
"Tuesday, October 21, 2014",50.582,50.758,49.71,50.096,3709855,15323392610,0.02087953,0.023723,5185535,248355000,2.498168,2.802576,1.2
"Wednesday, October 22, 2014",50.906,51.66,50.604,50.69,4627035,15403859630,0.02087953,0.023572,5185535,248355000,2.51417,2.820527,1.2
"Thursday, October 23, 2014",51.14,53.542,50.914,51.752,3068905,15461974700,0.02087953,0.023464,5185535,248355000,2.525727,2.833493,1.2
"Friday, October 24, 2014",52.082,52.276,51.06,51.394,3128520,15695925110,0.01380234,0.02304,3427880,248355000,2.572251,2.885686,1.2
"Monday, October 27, 2014",51.004,51.612,50.617,51.612,3724550,15428198420,0.01380234,0.023527,3427880,248355000,2.51901,2.825957,1.2
"Tuesday, October 28, 2014",52.068,52.132,51.26,51.32,3067670,15692448140,0.01380234,0.023046,3427880,248355000,2.57156,2.88491,1.2
"Wednesday, October 29, 2014",51.478,52.331,50.924,52.102,4776745,15545918690,0.01380234,0.02331,3427880,248355000,2.542421,2.85222,1.2
"Thursday, October 30, 2014",51.848,52.233,50.916,51.078,3135970,15637810040,0.01380234,0.023144,3427880,248355000,2.560694,2.87272,1.2
"Friday, October 31, 2014",52,53.036,51.44,52.504,4045700,15675560000,0.01380234,0.023076,3427880,248355000,2.568201,2.881142,1.2
"Monday, November 03, 2014",51.22,52.344,51.004,52.25,3802515,15481843100,0.01380234,0.023428,3427880,248355000,2.529678,2.837925,1.2
"Tuesday, November 04, 2014",50.494,51.354,50.29,51,4621900,15301537370,0.01380234,0.023765,3427880,248355000,2.493822,2.7977,1.2
"Wednesday, November 05, 2014",50.726,51.538,50.394,50.742,5830925,14897455730,0.01380234,0.023656,3427880,248355000,2.595931,2.803008,1.2
"Thursday, November 06, 2014",50.304,51.232,48.206,48.508,6183245,14808747200,0.01378458,0.023854,3427880,248675000,2.577652,2.781323,1.2
"Friday, November 07, 2014",50.184,51.1,49.934,50.508,3812510,14778906200,0.01378458,0.023912,3427880,248675000,2.571503,2.774688,1.2
"Monday, November 10, 2014",50.88,51.246,49.618,50.396,5034875,14951984000,0.01378458,0.023584,3427880,248675000,2.607167,2.81317,1.2
"Tuesday, November 11, 2014",53.362,53.758,50.88,50.88,6256035,15569195350,0.01727353,0.022487,4295495,248675000,2.734348,2.950401,1.2
"Wednesday, November 12, 2014",53.276,53.532,52.688,53.04,3353075,15547809300,0.01727353,0.022524,4295495,248675000,2.729942,2.945646,1.2
"Thursday, November 13, 2014",53.424,53.74,53.125,53.142,2950485,15584613200,0.01727353,0.022461,4295495,248675000,2.737525,2.953829,1.2
"Friday, November 14, 2014",53.222,53.79,52.774,53.398,3101255,15534380850,0.01727353,0.022547,4295495,248675000,2.727175,2.94266,1.2
"Monday, November 17, 2014",54.002,54.39,53.156,53.17,2812550,15728347350,0.01727353,0.022221,4295495,248675000,2.767143,2.985786,1.2
"Tuesday, November 18, 2014",53.938,54.672,53.577,54.112,3126495,15712432150,0.01727353,0.022247,4295495,248675000,2.763864,2.982248,1.2
"Wednesday, November 19, 2014",54.406,55.728,54.014,55.068,3425475,15828812050,0.01727353,0.022056,4295495,248675000,2.787845,3.008124,1.2
"Thursday, November 20, 2014",54.614,54.96,54.076,54.49,2701015,15880536450,0.01727353,0.021972,4295495,248675000,2.798503,3.019624,1.2
"Friday, November 21, 2014",55.676,56.056,55.012,55.564,4875250,16144629300,0.01727353,0.021553,4295495,248675000,2.852921,3.078342,1.2
"Monday, November 24, 2014",55.426,55.768,55.085,55.64,3275110,16082460550,0.01727353,0.02165,4295495,248675000,2.840111,3.06452,1.2
"Tuesday, November 25, 2014",54.512,55.618,54.512,55.27,4076780,15855171600,0.01952534,0.022013,4855465,248675000,2.793276,3.013984,1.2
"Wednesday, November 26, 2014",54.328,54.66,53.3,54.44,2915870,15809415400,0.01952534,0.022088,4855465,248675000,2.783848,3.003811,1.2
"Friday, November 28, 2014",53.63,54.282,53.414,53.968,2723680,15635840250,0.01952534,0.022375,4855465,248675000,2.748081,2.965218,1.2
"Monday, December 01, 2014",53.422,54.198,52.936,53.544,3268345,15584115850,0.01952534,0.022462,4855465,248675000,2.737423,2.953718,1.2
"Tuesday, December 02, 2014",53.644,54.186,53.004,53.336,2671660,15639321700,0.01952534,0.022369,4855465,248675000,2.748799,2.965992,1.2
"Wednesday, December 03, 2014",53.998,54.798,53.514,53.634,3803410,15727352650,0.01952534,0.022223,4855465,248675000,2.766938,2.985565,1.2
"Thursday, December 04, 2014",53.992,54.366,53.426,53.8,2744695,15725860600,0.01952534,0.022225,4855465,248675000,2.766631,2.985233,1.2
"Friday, December 05, 2014",53.666,54.394,53.506,54.23,2442590,15644792550,0.01952534,0.02236,4855465,248675000,2.749926,2.967209,1.2
"Monday, December 08, 2014",52.79,53.408,52.346,53.248,3368445,15426953250,0.01952534,0.022731,4855465,248675000,2.705038,2.918774,1.2
"Tuesday, December 09, 2014",52.142,52.288,51.072,51.81,4742050,15265811850,0.01648193,0.023014,4098645,248675000,2.671834,2.882946,1.2
"Wednesday, December 10, 2014",50.492,51.984,50.404,51.976,4448065,14855498100,0.01648193,0.023766,4098645,248675000,2.587285,2.791717,1.2
"Thursday, December 11, 2014",50.384,50.822,50.04,50.492,4560050,14828641200,0.01648193,0.023817,4098645,248675000,2.581751,2.785746,1.2
"Friday, December 12, 2014",49.76,50.488,49.58,50.258,3169210,14673468000,0.01648193,0.024115,4098645,248675000,2.549777,2.751245,1.2
"Monday, December 15, 2014",49.598,50.602,49.284,49.822,4265375,14633182650,0.01648193,0.024194,4098645,248675000,2.541475,2.742288,1.2
"Tuesday, December 16, 2014",49.774,50.412,48.962,49.002,4818020,14676949450,0.01648193,0.024108,4098645,248675000,2.550494,2.752019,1.2
"Wednesday, December 17, 2014",51.352,51.459,49.786,50.142,3604175,15069358600,0.01648193,0.023368,4098645,248675000,2.631353,2.839267,1.2
"Thursday, December 18, 2014",51.872,52.19,51.036,52.06,2969270,15198669600,0.01648193,0.023133,4098645,248675000,2.657999,2.868018,1.2
"Friday, December 19, 2014",53.19,53.49,52.004,52.72,4308015,15526423250,0.01648193,0.02256,4098645,248675000,2.725535,2.940891,1.2
"Monday, December 22, 2014",54.094,54.194,52.978,53.522,2794695,15751225450,0.01648193,0.022183,4098645,248675000,2.771857,2.990873,1.2
"Tuesday, December 23, 2014",55.73,55.88,54.356,54.576,4760920,16158057750,0.01648193,0.021532,4098645,248675000,2.855688,3.081328,1.2
"Wednesday, December 24, 2014",55.098,55.734,54.904,55.734,2348660,16000895150,0.02320247,0.021779,5769875,248675000,2.823304,3.046384,1.2
"Friday, December 26, 2014",54.922,55.612,54.664,55.298,2240950,15957128350,0.02320247,0.021849,5769875,248675000,2.814285,3.036653,1.2
"Monday, December 29, 2014",54.58,55.366,54.402,54.922,2523535,15872081500,0.02320247,0.021986,5769875,248675000,2.796761,3.017744,1.2
"Tuesday, December 30, 2014",54.704,55.176,54.218,54.336,1815995,15902917200,0.02320247,0.021936,5769875,248675000,2.803115,3.0246,1.2
"Wednesday, December 31, 2014",54.508,55.27,54.3,54.612,1979250,15854176900,0.02320247,0.022015,5769875,248675000,2.793071,3.013763,1.2
"Friday, January 02, 2015",55.58,55.744,54.598,54.846,3692755,16120756500,0.02320247,0.02159,5769875,248675000,2.848002,3.073034,1.2
"Monday, January 05, 2015",55.39,56.388,55.031,55.84,4224220,16073508250,0.02320247,0.021664,5769875,248675000,2.838266,3.062529,1.2
"Tuesday, January 06, 2015",56.536,57.304,55.93,56.004,5571385,16358489800,0.02320247,0.021225,5769875,248675000,2.896989,3.125892,1.2
"Wednesday, January 07, 2015",58.148,58.544,56.954,56.954,6901425,16759353900,0.02320247,0.020636,5769875,248675000,2.97959,3.21502,1.2
"Thursday, January 08, 2015",58.956,59.026,58.064,58.84,3931020,16960283300,0.02320247,0.020354,5769875,248675000,3.020993,3.259694,1.2
"Friday, January 09, 2015",59.436,59.88,58.85,59.054,4201825,17079647300,0.02320247,0.020189,5769875,248675000,3.045589,3.286234,1.2
"Monday, January 12, 2015",59.524,60.16,58.202,59.148,5120770,17101530700,0.0261627,0.020159,6506010,248675000,3.050099,3.291099,1.2
"Tuesday, January 13, 2015",59.848,60.618,59.002,59.914,4941430,17182101400,0.0261627,0.02005,6506010,248675000,3.066701,3.309013,1.2
"Wednesday, January 14, 2015",57.868,59.682,57.2,59.214,5592040,16689724900,0.0261627,0.020736,6506010,248675000,2.965243,3.199539,1.2
"Thursday, January 15, 2015",57.748,59.242,57.6,58.676,6182395,16659883900,0.0261627,0.020779,6506010,248675000,2.959094,3.192904,1.2
"Friday, January 16, 2015",59.526,59.608,57.692,58,4406580,17102028050,0.0261627,0.020159,6506010,248675000,3.050201,3.29121,1.2
"Tuesday, January 20, 2015",60.662,61.279,59.678,60.548,5394935,17384522850,0.0261627,0.019781,6506010,248675000,3.108411,3.35402,1.2
"Wednesday, January 21, 2015",60.452,60.81,59.956,60.66,1938090,17332301100,0.0261627,0.01985,6506010,248675000,3.097651,3.342409,1.2
"Thursday, January 22, 2015",61.45,61.51,60.4,60.8,2893565,17580478750,0.0261627,0.019528,6506010,248675000,3.14879,3.397588,1.2
"Friday, January 23, 2015",60.35,61.588,60.29,61.422,2939055,17306936250,0.0261627,0.019884,6506010,248675000,3.092424,3.336769,1.2
"Monday, January 26, 2015",60.764,60.95,59.924,60.178,1520765,17409887700,0.0261627,0.019748,6506010,248675000,3.113638,3.359659,1.2
"Tuesday, January 27, 2015",61.242,61.663,60.298,60.4,2736975,17528754350,0.02889659,0.019594,7185860,248675000,3.138131,3.386088,1.2
"Wednesday, January 28, 2015",60.23,61.662,60.128,61.662,1484120,17277095250,0.02889659,0.019923,7185860,248675000,3.086275,3.330134,1.2
"Thursday, January 29, 2015",61.358,61.402,59.558,60.32,2644245,17557600650,0.02889659,0.019557,7185860,248675000,3.144075,3.392502,1.2
"Friday, January 30, 2015",61.076,62.123,60.616,60.754,2502945,17487474300,0.02889659,0.019647,7185860,248675000,3.129625,3.37691,1.2
"Monday, February 02, 2015",60.954,61.6,59.914,61.486,2370580,17457135950,0.02889659,0.019686,7185860,248675000,3.123374,3.370164,1.2
"Tuesday, February 03, 2015",60.208,61.39,59.614,61.008,3930150,17271624400,0.02889659,0.01993,7185860,248675000,3.085148,3.328918,1.2
"Wednesday, February 04, 2015",59.412,60.37,59.242,59.83,3811085,17073679100,0.02889659,0.020197,7185860,248675000,3.04436,3.284907,1.2
"Thursday, February 05, 2015",59.92,60.362,59.26,59.928,3119870,17200006000,0.02889659,0.020026,7185860,248675000,3.07039,3.312994,1.2
"Friday, February 06, 2015",59.328,59.958,58.404,59.958,3735450,17052790400,0.02889659,0.020226,7185860,248675000,3.040055,3.280262,1.2
"Monday, February 09, 2015",59.402,59.722,58.8,58.984,2270805,17071192350,0.02889659,0.020201,7185860,248675000,3.043847,3.284354,1.2
"Tuesday, February 10, 2015",59.608,60.032,58.658,59.49,2367190,17122419400,0.0274046,0.020131,6814840,248675000,3.054403,3.295744,1.2
"Wednesday, February 11, 2015",59.758,60.159,59.374,59.726,3135495,17159720650,0.0274046,0.02008,6814840,248675000,3.062089,3.304037,1.2
"Thursday, February 12, 2015",60.52,60.796,59.504,59.9,2420340,17349211000,0.0274046,0.019828,6814840,248675000,3.101135,3.346168,1.2
"Friday, February 13, 2015",60.28,60.896,60.002,60.492,2581975,17289529000,0.0274046,0.019907,6814840,248675000,3.088837,3.332899,1.2
"Tuesday, February 17, 2015",59.742,60.482,59.304,60.038,3937610,17815041850,0.0274046,0.020086,6814840,248675000,3.132134,3.398866,1.2
"Wednesday, February 18, 2015",59.24,59.984,58.252,58.32,6091350,17146680000,0.02845445,0.020256,6814840,239500000,2.991225,3.370306,1.2
"Thursday, February 19, 2015",60.876,61.318,59,59.298,3865195,17538502000,0.02845445,0.019712,6814840,239500000,3.073832,3.463382,1.2
"Friday, February 20, 2015",61.678,61.73,60.19,60.64,3010360,17730581000,0.02845445,0.019455,6814840,239500000,3.114328,3.50901,1.2
"Monday, February 23, 2015",62.536,62.738,61.778,61.778,2911510,17936072000,0.02845445,0.019188,6814840,239500000,3.157651,3.557824,1.2
