Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
3/20/2009,17.52,430.2943,5617003008,12169650,120.516,17.7,17.243,16.9404,68.378,58.5679,6007218176,0.3516,1.1374,17.52,39.226,0.2315,12.6713,,,,,,,,
3/23/2009,18.26,427.4417,5870732288,21589070,129.8301,18.794,17.8,17.2156,86.5939,60.4702,6260947968,0.3355,1.1267,18.26,38.742,0.2439,12.0684,0.226,,9.2812,258122000,3.5788,22.3405,38.184,0
3/24/2009,18.83,423.9398,6066172928,36963072,137.0044,19.769,18.446,17.4327,91.9511,61.8654,6456388096,0.349,1.1239,18.83,38.3445,0.2381,11.9445,0.1435,,,,,,,
3/25/2009,18.38,425.4647,5953786368,34227200,131.3405,19.494,17.858,17.5889,62.4151,60.1321,6344001536,0.3411,1.1227,18.38,40.5643,0.2389,12.636,,,,,,,,
3/26/2009,18.635,424.2405,6041801216,21687610,134.55,19.226,18.51,17.7584,70.4761,60.7763,6432016896,0.3376,1.1215,18.635,41.1404,0.2376,12.8155,,,,,,,,
3/27/2009,18.315,425.7562,5931351040,10767790,130.5223,18.62,18,17.8633,50.2068,59.5276,6321566208,0.3375,1.1214,18.315,40.8905,0.2438,12.7376,,,,,,,,
3/30/2009,17.299,433.2237,5580670464,20573780,117.7344,17.779,16.952,17.9798,21.1868,55.7645,5970885632,0.3443,1.1232,17.299,38.9401,0.2416,12.1301,,,,,,,,
3/31/2009,17.66,430.39,5690042880,16008380,122.2782,18.044,17.251,17.9918,39.7482,56.7691,6095488000,0.3523,1.1236,17.66,40.0696,0.2442,12.4819,,,,,,,,
4/1/2009,17.477,426.9359,5626878976,13645420,119.9748,17.831,17.102,17.9895,33.7112,56.101,6032324096,0.3454,1.122,17.477,41.7586,0.2447,13.0081,,,,,,,,
4/2/2009,18.492,422.5574,5977213952,25342090,132.7502,19,18.221,18.0868,70.7153,58.8777,6382659072,0.3497,1.1237,18.492,43.7716,0.2553,13.6351,,,,,,,,
4/3/2009,18.75,421.3176,6066265088,15381380,135.9975,19,18,18.2098,75.8544,59.5504,6471709696,0.3487,1.1236,18.75,43.4156,0.2576,13.5242,,,,,,,,
4/6/2009,18.641,427.0833,6028642816,11337290,134.6255,18.745,18.105,18.2479,68.2628,59.1277,6434087936,0.353,1.1237,18.641,42.9957,0.2514,13.3934,,,,,,,,
4/7/2009,17.742,431.4087,5718345728,16980560,123.3103,18.395,17.71,18.1391,30.4995,55.7507,6123790848,0.3485,1.1252,17.742,44.6258,0.2543,13.9012,,,,,,,,
4/8/2009,18.259,428.8587,5896792576,16896200,129.8175,18.489,17.766,18.127,52.9515,57.2048,6302237184,0.3509,1.1257,18.259,46.0822,0.2613,14.3549,,,,,,,,
4/9/2009,19.032,425.2191,6163599360,22387500,139.5469,19.342,18.18,18.1667,72.7178,59.2747,6569044480,0.3495,1.125,19.032,43.8754,0.2681,13.6675,,,,,,,,
4/13/2009,19.948,424.3719,6479763968,22254810,151.0761,20.069,18.803,18.33,84.3813,61.5542,6885209088,0.3566,1.1258,19.948,44.8666,0.2674,13.9762,,,,,,,,
4/14/2009,19.795,424.3193,6426954752,17155990,149.1504,20.385,19.6,18.5796,76.2175,60.9646,6832399872,0.3596,1.1252,19.795,45.6788,0.2741,14.2292,,,,,,,,
4/15/2009,19.603,425.15,6360684544,15319670,146.7338,19.76,18.9112,18.7739,64.4755,60.2158,6766129664,0.3538,1.1242,19.603,46.5924,0.2753,14.5138,,,,,,,,
4/16/2009,20.345,420.2793,6616791552,26597550,156.073,20.494,19.33,19.0607,81.2344,62.0779,7022236672,0.3571,1.1249,20.345,47.6793,0.2621,14.8524,,,,,,,,
4/17/2009,21.009,416.8828,6845976576,25189790,164.4305,21.112,19.935,19.3124,88.5102,63.6528,7251421696,0.3618,1.1253,21.009,49.2844,0.2092,15.3524,,,,,,,,
4/20/2009,20,404.9075,6497712128,19161500,151.7307,20.777,19.769,19.4374,46.9859,59.752,6903157248,0.365,1.125,20,48.475,0.2089,15.1003,,,,,,,,
4/21/2009,20.456,402.2404,6655104000,13620570,157.4701,20.5,19.465,19.6189,59.7779,60.873,7060549120,0.364,1.1246,20.456,49.7922,0.2086,15.5106,,,,,,,,
4/22/2009,20.833,401.5688,6785228800,23401360,162.2152,21.8,20.275,19.928,69.0418,61.7834,7190673920,0.3687,1.1242,20.833,51.0137,0.2169,15.8911,,,,,,,,
4/23/2009,21.25,399.1068,6929159680,14927810,167.4638,21.585,20.837,20.2271,77.6011,62.7744,7334604800,0.3696,1.1243,21.25,51.6073,0.2201,16.076,,,,,,,,
4/24/2009,21.754,396.4278,7103119360,22776240,173.8074,21.987,20.964,20.4993,85.0798,63.9436,7508563968,0.3625,1.1243,21.754,54.3759,0.2128,16.9384,,,,,,,,
4/27/2009,22.486,380.0425,7355774464,23889640,183.0208,22.516,21.561,20.7531,91.3626,65.5683,7761219584,0.3362,1.123,22.486,54.6906,0.22,17.0364,,,,,,,,
4/28/2009,22.119,381.205,7237152768,50800700,178.4015,23.6615,21.735,20.9855,69.3884,64.0709,7642597888,0.3365,1.1228,22.119,55.9906,0.2198,17.4414,,,,,,,,
4/29/2009,22.729,379.199,7447921152,25030060,186.0793,22.945,22,21.2981,80.8636,65.4284,7853366272,0.3362,1.1227,22.729,54.0926,0.2152,16.8502,,,,,,,,
4/30/2009,23.29,376.8691,7641759232,21436290,193.1403,23.64,22.976,21.5926,87.3864,66.628,8047204352,0.3406,1.1227,23.29,53.8736,0.214,16.7819,,,,,,,,
5/1/2009,23.561,376.016,7735395328,13282180,196.5513,23.822,23.087,21.8478,89.8848,67.1968,8140840448,0.3427,1.1228,23.561,52.4703,0.2085,16.3448,,,,,,,,
5/4/2009,24.825,355.967,8172135424,21954420,212.4607,24.827,23.664,22.3303,95.7601,69.6895,8577580032,0.3408,1.1235,24.825,52.8165,0.2001,16.4527,,,,,,,,
5/5/2009,24.98,354.7876,8225691136,15695240,214.4116,24.98,24.266,22.7827,96.1694,69.9789,8631136256,0.3452,1.1236,24.98,50.5931,0.1992,15.76,,,,,,,,
5/6/2009,25.5674,353.1927,8428650496,23633250,221.8049,25.701,24.78,23.2561,97.5266,71.0621,8834095104,0.3451,1.1236,25.5674,51.4011,0.1993,16.0118,,,,,,,,
5/7/2009,24.7,356.073,8128945152,24568910,210.8873,25.796,24.3,23.6011,54.6434,67.35,8534389760,0.3408,1.1243,24.7,51.497,0.2103,16.0416,,,,,,,,
5/8/2009,24.6,356.3508,8094392832,22876960,209.6287,25.199,23.763,23.8857,50.782,66.9331,8499837952,0.3349,1.1218,24.6,53.3865,0.2122,16.6302,,,,,,,,
5/11/2009,23.955,327.7107,7871531008,16350920,201.5104,24.48,23.7,24.0326,30.1611,64.2777,8276976128,0.3312,1.1215,23.955,54.1082,0.2087,16.855,,,,,,,,
5/12/2009,24.118,326.4703,7927851008,14762540,203.562,24.336,23.6,24.2325,39.4772,64.6444,8333296128,0.3263,1.1216,24.118,54.1267,0.2099,16.8608,,,,,,,,
5/13/2009,23.1,329.7787,7576110080,15885590,190.7489,24.072,22.976,24.2696,17.5482,60.6239,7981555200,0.3237,1.1226,23.1,52.6849,0.2081,16.4117,,,,,,,,
5/14/2009,23.46,328.768,7700497920,13864220,195.28,23.662,22.955,24.2866,36.3139,61.4998,8105943040,0.3238,1.1226,23.46,52.5485,0.2064,16.3692,,,,,,,,
5/15/2009,23.501,328.6494,7714664448,9156090,195.7961,23.876,23.225,24.2806,38.6974,61.6005,8120109056,0.3309,1.1222,23.501,54.2667,0.2123,16.9044,,,,,,,,
5/18/2009,24.359,297.0893,8011122176,13848320,206.5953,24.437,23.429,24.234,71.8124,63.6572,8416566784,0.3326,1.1224,24.359,55.0457,0.2174,17.1471,,,,,,,,
5/19/2009,24.697,295.6607,8127908352,13237460,210.8496,24.909,24.162,24.2057,78.6328,64.4335,8533353472,0.3306,1.1222,24.697,56.6134,0.2187,17.6354,,,,,,,,
5/20/2009,24.704,295.6415,8130327040,14865000,210.9377,25.479,24.4215,24.1194,78.7922,64.4498,8535772160,0.3312,1.1221,24.704,57.8412,0.2192,18.0179,,,,,,,,
5/21/2009,24.047,297.1852,7903319040,12335250,202.6684,24.4,23.7,24.0541,38.4287,61.709,8308764160,0.3293,1.1226,24.047,62.6745,0.2117,19.5235,,,,,,,,
5/22/2009,23.99,296.1398,7883624448,7846640,201.9509,24.425,23.65,23.9931,36.0269,61.4744,8289069568,0.3283,1.1226,23.99,60.9547,0.1983,18.9878,,,,,,,,
5/26/2009,24.736,263.4337,8141383680,12677580,211.3405,24.865,23.65,24.0712,71.2735,63.3605,8546828800,0.3319,1.1218,24.736,62.9038,0.2079,19.5949,,,,,,,,
5/27/2009,25.112,262.1276,8271300096,13930190,216.073,25.498,24.564,24.1706,79.7207,64.2725,8676745216,0.3385,1.1201,25.112,64.3606,0.2094,20.0487,,,,,,,,
5/28/2009,25.82,260.7065,8515929600,14420030,224.9843,25.985,25.301,24.4426,88.9217,65.9246,8921374720,0.3399,1.1204,25.82,66.7002,0.2145,20.7775,,,,,,,,
5/29/2009,26.38,259.6288,8709422080,13335660,232.0327,26.421,25.951,24.7346,92.7984,67.1669,9114866688,0.3403,1.1205,26.38,66.7029,0.2244,20.7783,,,,,,,,
6/1/2009,28.599,234.2695,9476134912,28008430,259.9622,28.82,26.68,25.2444,97.6618,71.4357,9881579520,0.3451,1.124,28.599,67.8405,0.2289,21.1327,,,,,,,,
6/2/2009,27.8,235.5076,9200062464,20349230,249.9056,28.549,27.72,25.5885,71.5605,68.136,9605508096,0.3375,1.1237,27.8,65.4383,0.2178,20.3844,,,,,,,,
6/3/2009,28.686,234.4571,9506195456,21624450,261.0573,28.8,27.5,25.9874,80.3125,69.7394,9911640064,0.3462,1.1221,28.686,65.9925,0.2172,20.5571,,,,,,,,
6/4/2009,29.34,232.9432,9732166656,20290800,269.2888,29.4838,28.572,26.451,85.3159,70.8592,10137611264,0.3473,1.1223,29.34,63.4223,0.2023,19.7564,,,,,,,,
6/5/2009,30.407,230.9734,10100838400,28059950,282.7187,30.765,29.528,27.087,90.9466,72.5721,10506283008,0.3498,1.1225,30.407,64.1524,0.2013,19.9839,,,,,,,,
6/8/2009,30.39,205.073,10094964736,22518230,282.5047,30.45,29.252,27.727,90.1207,72.5019,10500409344,0.3583,1.1222,30.39,63.4047,0.1866,19.7509,,,,,,,,
6/9/2009,30.916,203.9223,10276708352,21791870,289.1252,31.025,30.2,28.345,93.0499,73.3282,10682153984,0.3611,1.1223,30.916,64.9542,0.195,20.2336,,,,,,,,
6/10/2009,29.83,205.6369,9901471744,29500710,275.4563,30.974,29.525,28.8168,48.5078,68.9057,10306917376,0.3542,1.1225,29.83,64.5161,0.1898,20.0971,,,,,,,,
6/11/2009,30.069,205.3118,9984052224,19725380,278.4644,30.2,29.274,29.2417,55.5343,69.3269,10389496832,0.3537,1.1225,30.069,65.3115,0.1809,20.3449,,,,,,,,
6/12/2009,28.9,207.1731,9580136448,22434000,263.7508,29.7545,28.588,29.4937,27.751,64.8804,9985582080,0.3452,1.1222,28.9,61.0091,0.1736,19.0047,,,,,,,,
6/15/2009,29.231,182.7939,9694504960,23898470,267.9169,29.377,28.182,29.5569,40.4124,65.528,10099949568,0.3497,1.1198,29.231,59.8654,0.1701,18.6484,,,,,,,,
6/16/2009,28.9,182.8815,9580136448,15368280,263.7508,29.675,28.74,29.6669,32.0005,64.3014,9985582080,0.3419,1.1198,28.9,62.1533,0.1786,19.3611,,,,,,,,
6/17/2009,29.592,182.0623,9819237376,20797330,272.4607,29.911,28.843,29.7575,58.8569,65.6904,10224683008,0.3463,1.1198,29.592,64.3208,0.1792,20.0363,,,,,,,,
6/18/2009,29.404,182.2915,9754279936,14809870,270.0944,29.749,29.127,29.7639,50.6973,64.9798,10159724544,0.3423,1.1193,29.404,66.074,0.1858,20.5824,,,,,,,,
6/19/2009,29.76,181.8773,9877285888,16931870,274.5752,29.9833,29.223,29.6992,64.6267,65.7065,10282730496,0.3374,1.1191,29.76,65.4158,0.1557,20.3774,,,,,,,,
6/22/2009,27.802,166.6242,9200753664,24240340,249.9308,29.495,27.403,29.4404,19.4024,58.7684,9606198272,0.3256,1.1228,27.802,59.5269,0.1368,18.9927,,,10.8894,,3.8747,34.9222,37.1624,0
6/23/2009,27.284,166.9139,9021773824,24952990,243.4109,27.974,26.554,29.0772,15.1855,57.1177,9427218432,0.3237,1.1225,27.284,58.3572,0.1281,18.6195,,,,,,,,
6/24/2009,28.335,165.7853,9384916992,18305590,256.6394,28.5858,27.706,28.9277,48.9519,59.505,9790361600,0.3292,1.123,28.335,57.2414,0.1285,18.2635,,,,,,,,
6/25/2009,29.315,163.9129,9723528192,18877790,268.9742,29.315,27.823,28.8523,67.2104,61.5687,10128973824,0.3304,1.1234,29.315,56.5374,0.1055,18.0389,,,,,,,,
6/26/2009,30.118,162.8779,10000982016,16440820,279.0812,30.1836,29.15,28.9741,77.2233,63.1601,10406427648,0.3339,1.1234,30.118,54.6122,0.1111,17.4246,,,,,,,,
6/29/2009,29.818,149.8932,9897325568,18318810,275.3052,30.58,29.5645,29.0328,65.9393,62.1653,10302771200,0.3168,1.1228,29.818,54.3626,0.1097,17.345,,,,,,,,
6/30/2009,30.109,149.3431,9912256512,14262770,278.9679,30.264,29.426,29.1537,71.9111,62.754,10403317760,0.3011,1.1196,30.109,55.7115,0.1162,17.7753,,,,,,,,
7/1/2009,29.507,149.8598,9704252416,13951880,271.3908,30.3,29.4129,29.1452,46.5726,60.7316,10195313664,0.2955,1.1192,29.507,56.2129,0.1064,17.9353,,,,,,,,
7/2/2009,28.95,150.3653,9511796736,14576150,264.3801,29.326,28.78,29.0998,31.2771,58.9143,10002857984,0.2978,1.1182,28.95,57.4758,0.0998,18.3383,,,,,,,,
7/6/2009,28.581,139.254,9384298496,17891700,259.7357,28.9,27.832,28.9819,23.5812,57.7305,9875360768,0.2853,1.1177,28.581,59.1427,0.1141,18.8701,,,,,,,,
7/7/2009,27.615,140.0685,9050524672,13449730,247.5771,28.696,27.568,28.9632,11.9932,54.7509,9541585920,0.2873,1.1185,27.615,62.4454,0.1147,19.9239,,,,,,,,
7/8/2009,27.488,140.1763,9006643200,23658610,245.9786,28.103,26.803,28.9836,10.9336,54.3693,9497704448,0.2862,1.1186,27.488,63.7654,0.1171,20.345,,,,,,,,
7/9/2009,28.175,139.6004,9244016640,21945870,254.6255,28.6,27.063,28.9676,48.1226,56.0824,9735078912,0.2898,1.1188,28.175,63.5912,0.1085,20.2894,,,,,,,,
7/10/2009,28.424,139.3909,9330052096,15674980,257.7596,28.6565,28.002,28.8785,57.7202,56.692,9821113344,0.2792,1.121,28.424,66.4801,0.1485,21.2112,,,,,,,,
7/13/2009,29.063,132.2073,9550839808,16306450,265.8024,29.09,27.995,28.773,75.3063,58.2311,10041902080,0.2769,1.1213,29.063,65.6538,0.1607,20.9476,,,,,,,,
7/14/2009,29.905,131.3827,9841769472,18186090,276.4002,29.984,29.111,28.7817,86.4478,60.1611,10332830720,0.2855,1.1215,29.905,64.1661,0.1519,20.4729,,,,,,,,
7/15/2009,31.581,130.2221,10420864000,31543950,297.4953,31.879,30.25,28.9289,94.2261,63.6223,10911926272,0.2892,1.123,31.581,65.7703,0.1512,20.9847,,,,,,,,
7/16/2009,32.25,129.537,10652018688,31380480,305.9157,32.56,31.6,29.2032,95.7028,64.8822,11143079936,0.2909,1.1232,32.25,70.8012,0.1766,22.5899,,,,,,,,
7/17/2009,32.16,129.5946,10620921856,17089800,304.7829,32.369,31.621,29.5242,91.006,64.571,11111983104,0.2863,1.1232,32.16,70.5477,0.1444,22.509,,,,,,,,
7/20/2009,33.624,118.2108,11126765568,30892460,323.2096,33.82,31.7,30.0285,95.9071,67.2171,11617826816,0.3135,1.1231,33.624,69.4182,0.1375,22.1486,,,,,,,,
7/21/2009,33.208,118.2453,10983028736,24338500,317.9736,33.8716,32.642,30.5878,77.8298,65.7731,11474089984,0.3213,1.1238,33.208,68.1183,0.1327,21.7339,,,,,,,,
7/22/2009,32.456,118.514,10723195904,21023270,308.5085,33.077,32.181,31.0846,51.5056,63.2328,11214257152,0.3163,1.1238,32.456,69.5688,0.1337,22.1967,,,,,,,,
7/23/2009,33.264,116.6847,11002377216,22106550,318.6784,33.56,32.572,31.5935,68.6145,64.7462,11493439488,0.3151,1.1234,33.264,68.843,0.1341,21.9651,,,,,,,,
7/24/2009,35.81,113.6177,11882076160,48859240,350.7237,36.33,33.808,32.3321,88.2342,68.9167,12373137408,0.3304,1.1237,35.81,70.0775,0.137,22.359,,,,,,,,
7/27/2009,35.6818,104.1879,11837779968,28565570,349.1101,36.849,35.283,32.994,84.256,68.4947,12328842240,0.2897,1.133,35.6818,69.4763,0.1379,22.1672,,,,,,,,
7/28/2009,35.111,104.4373,11640556544,18131250,341.9258,35.79,34.902,33.5146,64.7567,66.6155,12131617792,0.2852,1.1329,35.111,68.6056,0.1342,21.8893,,,,,,,,
7/29/2009,34.451,104.5121,11412511744,12160450,333.6186,34.949,34.164,33.8016,46.2088,64.4989,11903574016,0.282,1.133,34.451,67.4776,0.1307,21.5295,,,,,,,,
7/30/2009,35.18,104.18,11664397312,17672440,342.7942,35.75,34.999,34.0946,63.5203,65.7426,12155458560,0.2828,1.1332,35.18,68.6225,0.124,21.8948,,,,,,,,
7/31/2009,34.814,104.345,11537936384,11585640,338.1875,35.54,34.627,34.36,51.1286,64.5678,12028997632,0.2844,1.1324,34.814,69.606,0.1404,22.2086,,,,,,,,
8/3/2009,35.445,95.5671,11755960320,13830530,346.1296,36.001,35.27,34.5421,67.5165,65.6622,12247022592,0.2854,1.1332,35.445,68.4153,0.1329,21.8286,,,,,,,,
8/4/2009,35.144,95.6914,11651958784,12453030,342.3411,35.779,34.808,34.7357,54.4515,64.6764,12143020032,0.2941,1.1369,35.144,68.9702,0.1309,22.0057,,,,,,,,
8/5/2009,34.7,95.8737,11498547200,11665240,336.7527,35.399,34.239,34.9601,38.1271,63.2279,11989608448,0.2917,1.137,34.7,68.6772,0.1267,21.9122,,,,,,,,
8/6/2009,34.128,96.1142,11300908032,13377890,329.5532,35.056,34.112,35.0465,24.1412,61.3954,11791970304,0.2892,1.1371,34.128,67.171,0.1224,21.4316,,,,,,,,
8/7/2009,34.704,95.7434,11499929600,14179920,336.803,35,34.301,34.9359,51.1874,62.5267,11990990848,0.2849,1.1367,34.704,63.6233,0.1493,20.2997,,,,,,,,
8/10/2009,35.188,86.3076,11667162112,12681350,342.8949,35.455,34.651,34.8865,66.3218,63.4577,12158223360,0.2956,1.1358,35.188,64.7589,0.1275,20.662,,,,,,,,
8/11/2009,34.583,86.5311,11458120704,10622950,335.2801,35.19,34.321,34.8337,41.9401,61.4826,11949182976,0.2915,1.1359,34.583,65.4293,0.1275,20.8759,,,,,,,,
8/12/2009,34.863,86.2607,11576412160,10813680,338.8043,35.074,34.5,34.8749,53.745,62.0481,12067474432,0.2897,1.1356,34.863,67.0821,0.1299,21.4033,,,,,,,,
8/13/2009,34.722,86.3158,11527606272,11473360,337.0296,35.42,34.405,34.8291,46.5897,61.5772,12018668544,0.2867,1.1353,34.722,68.2131,0.1105,21.7641,,,,,,,,
8/14/2009,33.958,86.6035,11263156224,14319910,327.4135,34.614,33.706,34.7435,22.3767,59.0642,11754217472,0.2832,1.1358,33.958,68.2141,0.112,21.7645,,,,,,,,
8/17/2009,32.156,83.0711,10639412224,21491190,304.7325,32.748,31.97,34.4146,7.8827,53.7154,11130473472,0.2965,1.136,32.156,68.7767,0.0992,21.944,,,,,,,,
8/18/2009,32.74,82.7298,10841556992,15583250,312.0831,32.9627,32.12,34.1742,29.9423,55.0792,11332619264,0.2852,1.136,32.74,67.9591,0.0944,21.6831,,,,,,,,
8/19/2009,33.078,82.6055,10958553088,19473840,316.3373,33.198,31.8509,34.012,42.0003,55.858,11449614336,0.285,1.136,33.078,67.2522,0.0893,21.4575,,,,,,,,
8/20/2009,33.925,82.3057,11251733504,13858750,326.9981,33.967,33.445,33.9917,64.7838,57.7565,11742794752,0.2869,1.1363,33.925,67.1208,0.0926,21.4156,,,,,,,,
8/21/2009,34.5,82.1058,11450763264,15774890,334.2354,34.771,33.945,33.9713,74.8458,58.995,11941825536,0.2756,1.1357,34.5,65.2535,0.0875,20.8198,,,,,,,,
8/24/2009,34.5,79.666,11450763264,13329290,334.2354,35.3,34.4,33.9025,74.8458,58.995,11941825536,0.2763,1.1355,34.5,63.0176,0.0793,20.1064,,,,,,,,
8/25/2009,34.782,79.5752,11548375040,11128200,337.7848,35,34.519,33.9224,80.8755,59.6164,12039436288,0.2668,1.1366,34.782,64.2292,0.0866,20.493,,,,,,,,
8/26/2009,34.372,79.6177,11406457856,10540110,332.6243,34.812,34.0041,33.8733,53.1108,58.2878,11897519104,0.2639,1.1366,34.372,65.1379,0.0872,20.7829,,,,,,,,
8/27/2009,34.01,79.7348,11281155072,9879850,328.068,34.49,33.527,33.8021,36.5107,57.1251,11772216320,0.2606,1.1365,34.01,67.8592,0.0924,21.6512,,,,,,,,
8/28/2009,33.953,79.7568,11261424640,10959460,327.3505,34.66,33.666,33.8016,34.0007,56.9401,11752486912,0.2665,1.1345,33.953,70.5772,0.09,22.5184,,,,,,,,
8/31/2009,33.006,77.5002,10933630976,13300010,315.4311,33.265,32.635,33.8866,12.5314,53.9377,11424692224,0.2625,1.1347,33.006,71.8657,0.0919,22.9295,,,,,,,,
9/1/2009,31.876,77.8675,10542492672,24333480,301.2083,33.87,31.649,33.8002,5.8827,50.6415,11033553920,0.2551,1.1345,31.876,73.6211,0.0944,23.4896,,,,,,,,
9/2/2009,32.486,77.4869,10753638400,18905520,308.8861,32.784,31.65,33.741,34.1658,52.2703,11244699648,0.2591,1.1343,32.486,73.1227,0.0875,23.3306,,,,,,,,
9/3/2009,32.948,77.3398,10913554432,9562870,314.7011,33.121,32.5,33.6433,50.9212,53.4733,11404615680,0.2594,1.1344,32.948,75.0092,0.0848,23.9325,,,,,,,,
9/4/2009,34.327,76.6823,11390881792,20806920,332.0579,34.49,32.655,33.626,77.0607,56.8328,11881943040,0.2641,1.1352,34.327,78.5721,0.0735,25.0693,,,,,,,,
9/8/2009,35.715,76.3279,11871323136,24449540,349.528,35.92,35,33.7475,87.285,59.8513,12362385408,0.2644,1.1362,35.715,79.6001,0.0721,25.3973,,,,,,,,
9/9/2009,36.3601,75.9017,12094618624,20137470,357.6476,36.438,35.6001,33.9053,90.2993,61.1571,12585679872,0.2656,1.1364,36.3601,78.8732,0.0698,25.1654,,,,,,,,
9/10/2009,37.245,75.6609,12400917504,20725500,368.7854,37.253,36.328,34.1926,93.4798,62.8709,12891978752,0.2674,1.1366,37.245,79.0455,0.0683,25.2203,,,,,,,,
9/11/2009,36.995,75.4131,12314382336,16806150,365.6388,37.8662,36.7,34.4911,82.0762,62.0705,12805444608,0.2615,1.1358,36.995,79.1105,0.0544,25.2411,,,,,,,,
9/14/2009,37.95,75.1528,12644945920,17684570,377.6589,37.9669,37.075,34.8908,89.4504,63.8872,13136008192,0.2615,1.1361,37.95,78.3048,0.0265,24.984,,,,,,,,
9/15/2009,39.7526,74.6931,13268897792,36465060,400.3474,39.8,38.15,35.5655,95.1269,66.9758,13759959040,0.2538,1.1375,39.7526,78.0309,0.0284,24.8966,,,,,,,,
9/16/2009,40.291,74.5652,13455259648,26811070,407.124,40.429,39.815,36.407,96.0734,67.826,13946320896,0.2523,1.1372,40.291,77.1108,0.0279,24.603,,,,,,,,
9/17/2009,39.919,74.6554,13326495744,22196110,402.4418,40.8,39.618,37.1503,79.9736,66.6004,13817556992,0.2507,1.1373,39.919,76.5944,0.0319,24.4383,,,,,,,,
9/18/2009,39.998,72.5097,13353840640,13855640,403.4361,40.16,39.625,37.8553,80.9885,66.7325,13844901888,0.2448,1.1352,39.998,78.2643,0.0452,24.9711,,,,,,,,
9/21/2009,40.025,72.8282,13363186688,13983100,403.776,40.1,38.989,38.4251,81.4699,66.7789,13854247936,0.2362,1.1347,40.025,77.9479,0.0521,24.8701,,,,,,,,
9/22/2009,39.629,72.7576,13226115072,16106850,398.7917,40.688,39.5,38.8165,52.3222,65.3938,13717176320,0.2183,1.1352,39.629,68.9952,0.0502,22.5512,,,12.4043,,3.497,38.5439,36.214,0
9/23/2009,39.495,72.7919,13179731968,14200210,397.1051,40.36,39.4,39.13,44.2809,64.9225,13670794240,0.2195,1.1351,39.495,65.6376,0.0486,21.4537,-0.7973,,,,,,,
9/24/2009,39.023,73.0088,13016353792,28730220,391.1642,39.8,37.63,39.3078,24.4373,63.2609,13507416064,0.219,1.1351,39.023,66.2005,0.0065,21.6377,,,,,,,,
9/25/2009,38.756,73.075,12923934720,15609220,387.8036,39.208,38.2184,39.4839,17.705,62.3275,13414995968,0.2213,1.1352,38.756,67.3791,0.0089,22.0229,,,,,,,,
9/28/2009,39.605,71.0789,13217807360,11320530,398.4896,39.8,38.8,39.6494,64.4361,64.0713,13708869632,0.2306,1.1357,39.605,70.7507,0.0063,23.125,,,,,,,,
9/29/2009,39.442,71.0002,13161387008,11502620,396.438,39.7439,39.01,39.6183,55.3797,63.4877,13652448256,0.2369,1.137,39.442,73.0091,0.016,23.8631,,,,,,,,
9/30/2009,39.105,70.9716,12955008000,18105730,392.1964,39.669,38.385,39.4997,38.5687,62.2743,13535799296,0.2355,1.1371,39.105,72.8098,0.0123,23.798,,,,,,,,
10/1/2009,37.202,71.4612,12296303616,26273330,368.2442,39.2936,37.149,39.228,10.7998,56.0199,12877094912,0.2317,1.1385,37.202,75.3427,0.0243,24.6259,,,,,,,,
10/2/2009,37.521,71.3769,12406722560,14287810,372.2593,38.3,36.6,38.9803,24.473,56.7728,12987513856,0.2095,1.1382,37.521,72.9416,0.0132,23.8411,,,,,,,,
10/5/2009,38.189,70.7926,12637943808,10802740,380.6671,38.3,37.697,38.7967,49.0193,58.3184,13218735104,0.2113,1.1378,38.189,71.8997,0.0137,23.5005,,,,,,,,
10/6/2009,40.1,70.3232,13299417088,32279500,404.7199,40.119,38.615,38.8438,78.7104,62.3069,13880208384,0.2124,1.1392,40.1,72.3725,0.0108,23.6551,,,,,,,,
10/7/2009,41.38,69.831,13742476288,27673830,420.8307,41.4646,39.902,39.0323,86.5693,64.6508,14323267584,0.2177,1.1394,41.38,70.5815,0.0008,23.0696,,,,,,,,
10/8/2009,41.267,69.857,13703362560,22904660,419.4084,41.989,41.028,39.2567,82.5348,64.2857,14284153856,0.2149,1.1391,41.267,69.8387,0.0053,22.8269,,,,,,,,
10/9/2009,42.707,69.5339,14201803776,27000380,437.5331,42.87,41.549,39.6518,90.7633,66.76,14782595072,0.2229,1.1399,42.707,72.5229,-0.003,23.7042,,,,,,,,
10/12/2009,41.349,67.6931,13731745792,27705570,420.4405,42.635,41.069,39.8262,54.4647,62.5334,14312537088,0.2178,1.1377,41.349,72.1149,-0.0011,23.5709,,,,,,,,
10/13/2009,40.75,67.7271,13524408320,27360950,412.9012,41.47,40.437,39.957,43.0686,60.7776,14105199616,0.2185,1.1375,40.75,71.6293,-0.0004,23.4121,,,,,,,,
10/14/2009,41.018,67.5464,13617173504,18232790,416.2744,41.698,40.59,40.1483,50.0787,61.2808,14197964800,0.2151,1.1366,41.018,73.3579,0.002,23.9771,,,,,,,,
