Pricing Date,3M Company (NYSE:MMM) - Share Pricing,3M Company (NYSE:MMM) - Day High Price,3M Company (NYSE:MMM) - Day Low Price,3M Company (NYSE:MMM) - Day Open Price,3M Company (NYSE:MMM) - Volume,3M Company (NYSE:MMM) - Total Enterprise Value,3M Company (NYSE:MMM) - Market Cap/Total Revenues,3M Company (NYSE:MMM) - P/BV,3M Company (NYSE:MMM) - Shares Sold Short,3M Company (NYSE:MMM) - Dividend Yield,3M Company (NYSE:MMM) - Short Interest as % of Shares Outstanding,3M Company (NYSE:MMM) - Latest Annualized Dividend Per Share
Oct-27-2014,149.56,149.71,147.34,148.09,2844113,100488889640,3.02614000,5.91391200,10694536,0.022867,0.01668886,3.42
Oct-28-2014,151.06,151.13,149.56,149.83,2368229,101450118140,3.05649000,5.97322500,10694536,0.022640,0.01668886,3.42
Oct-29-2014,151.01,151.73,150.20,151.39,2060649,101418077190,3.05547900,5.97124800,10694536,0.022647,0.01668886,3.42
Oct-30-2014,152.10,152.40,150.00,150.49,1836508,102160569900,3.07753300,6.02662100,10694536,0.022485,0.01668886,3.42
Oct-31-2014,153.77,154.44,153.09,153.83,3016319,103230737630,3.11132300,6.09279100,10694536,0.022241,0.01668886,3.42
Nov-03-2014,153.30,154.39,152.98,153.14,2376427,102929552700,3.10181400,6.07416800,10694536,0.022309,0.01668886,3.42
Nov-04-2014,155.05,155.23,153.24,153.92,3128619,104050985950,3.13722200,6.14350800,10694536,0.022057,0.01668886,3.42
Nov-05-2014,155.69,156.24,154.14,155.68,2770390,104461110110,3.15017200,6.16886700,10694536,0.021966,0.01668886,3.42
Nov-06-2014,156.05,156.68,155.21,155.69,2067172,104691804950,3.15745600,6.18313100,10694536,0.021916,0.01668886,3.42
Nov-07-2014,156.55,156.62,155.48,156.15,1882753,105012214450,3.16757300,6.20294200,10694536,0.021846,0.01668886,3.42
Nov-10-2014,157.66,157.71,156.05,156.25,1463470,105723523540,3.19003200,6.24692400,10694536,0.021692,0.01668886,3.42
Nov-11-2014,157.11,158.00,156.65,157.95,1812026,105371073090,3.17890400,6.22513100,10903246,0.021768,0.01701455,3.42
Nov-12-2014,157.68,157.87,156.50,156.65,1500707,105736339920,3.19043700,6.24771600,10903246,0.021689,0.01701455,3.42
Nov-13-2014,158.35,159.07,157.48,158.00,2375052,106165688650,3.20399300,6.27426300,10903246,0.021597,0.01701455,3.42
Nov-14-2014,158.85,158.88,157.71,158.53,1786283,106486098150,3.21411000,6.29407500,10903246,0.021529,0.01701455,3.42
Nov-17-2014,158.69,159.16,158.09,158.09,1674303,106383567110,3.21087300,6.28773500,10903246,0.021551,0.01701455,3.42
Nov-18-2014,160.15,160.46,158.85,158.88,2312206,107319162850,3.24041400,6.34558400,10903246,0.021354,0.01701455,3.42
Nov-19-2014,158.83,159.41,157.97,159.33,2314662,106473281770,3.21370500,6.29328200,10903246,0.021532,0.01701455,3.42
Nov-20-2014,159.36,159.55,157.84,158.19,1748983,106812915840,3.22442900,6.31428200,10903246,0.021460,0.01701455,3.42
Nov-21-2014,160.16,160.86,159.59,160.31,2472003,107325571040,3.24061600,6.34598000,10903246,0.021353,0.01701455,3.42
Nov-24-2014,159.88,160.56,159.41,160.16,2358208,107146141720,3.23495100,6.33488600,10903246,0.021391,0.01701455,3.42
Nov-25-2014,158.06,159.68,158.06,159.00,3646343,105979851140,3.19812600,6.26277300,12662943,0.021637,0.01976056,3.42
Nov-26-2014,158.31,158.45,157.50,157.97,1823224,106140055890,3.20318400,6.27267800,12662943,0.021603,0.01976056,3.42
Nov-28-2014,160.09,160.82,158.80,159.58,1565487,107280713710,3.23920000,6.34320700,12662943,0.021362,0.01976056,3.42
Dec-01-2014,158.16,159.51,157.86,158.35,2502120,106043933040,3.20014900,6.26673500,12662943,0.021623,0.01976056,3.42
Dec-02-2014,160.60,160.78,158.54,158.78,2504391,107607531400,3.24951900,6.36341400,12662943,0.021295,0.01976056,3.42
Dec-03-2014,162.26,162.44,160.17,161.10,3040255,108671290940,3.28310700,6.42918800,12662943,0.021077,0.01976056,3.42
Dec-04-2014,162.26,162.92,160.90,162.00,2165107,108671290940,3.28310700,6.42918800,12662943,0.021077,0.01976056,3.42
Dec-05-2014,162.27,162.90,161.88,162.40,1722974,108677699130,3.28330900,6.42958400,12662943,0.021075,0.01976056,3.42
Dec-08-2014,160.93,162.80,160.10,162.10,1905159,107819001670,3.25619600,6.37649000,12662943,0.021251,0.01976056,3.42
Dec-09-2014,160.83,161.10,159.11,159.89,2051810,107754919770,3.25417300,6.37252800,11398051,0.021264,0.01778669,3.42
Dec-10-2014,158.24,160.81,157.70,160.71,3251563,106095198560,3.20176800,6.26990500,11398051,0.021612,0.01778669,3.42
Dec-11-2014,159.15,160.22,158.42,159.18,2437334,106678343850,3.22018000,6.30596100,11398051,0.021489,0.01778669,3.42
Dec-12-2014,157.12,158.99,157.12,158.56,2823193,105377481280,3.17910600,6.22552700,11398051,0.021766,0.01778669,3.42
Dec-15-2014,156.85,158.44,155.59,158.12,2610662,105204460150,3.17364300,6.21482900,11398051,0.021804,0.01778669,3.42
Dec-16-2014,159.05,161.44,157.08,157.26,3383374,106614261950,3.21815700,6.30199900,11398051,0.021502,0.01778669,3.42
Dec-17-2014,160.60,160.89,157.78,159.29,3948875,106840024000,3.22528500,6.36341400,11398051,0.021295,0.01792034,3.42
Dec-18-2014,165.30,165.30,162.00,162.40,3359781,109829412000,3.31967400,6.54964100,11398051,0.020689,0.01792034,3.42
Dec-19-2014,165.48,166.09,164.36,164.78,4891344,109943899200,3.32328900,6.55677400,11398051,0.020667,0.01792034,3.42
Dec-22-2014,167.27,167.31,166.14,166.22,2090886,111082410800,3.35923700,6.62769800,11398051,0.020445,0.01792034,3.42
Dec-23-2014,166.87,168.16,166.87,168.02,2190217,110827994800,3.35120400,6.61184900,11398051,0.020494,0.01792034,3.42
Dec-24-2014,166.96,167.61,166.17,166.17,981961,110885238400,3.35301100,6.61541500,9924248,0.020483,0.01560318,3.42
Dec-26-2014,166.26,167.81,166.15,167.34,1607376,110440010400,3.33895300,6.58767900,9924248,0.020570,0.01560318,3.42
Dec-29-2014,166.71,167.12,165.81,166.30,1218833,110726228400,3.34799100,6.60550900,9924248,0.020514,0.01560318,3.42
Dec-30-2014,165.84,166.74,165.28,166.55,1180680,110172873600,3.33051900,6.57103800,9924248,0.020622,0.01560318,3.42
Dec-31-2014,164.32,167.17,164.20,166.00,1631764,109206092800,3.29999300,6.51081100,9924248,0.020813,0.01560318,3.42
Jan-02-2015,164.06,165.08,162.73,164.71,2117562,109040722400,3.29477100,6.50050900,9924248,0.020846,0.01560318,3.42
Jan-05-2015,160.36,163.64,160.08,163.00,3692901,106687374400,3.22046500,6.35390500,9924248,0.021327,0.01560318,3.42
Jan-06-2015,158.65,161.37,157.74,160.82,3537144,105599746000,3.18612400,6.28615000,9924248,0.021556,0.01560318,3.42
Jan-07-2015,159.80,160.28,158.94,159.90,3081291,106331192000,3.20921900,6.33171600,9924248,0.021401,0.01560318,3.42
Jan-08-2015,163.63,163.69,160.52,160.65,3149592,108767225200,3.28613600,6.48347100,9924248,0.020900,0.01560318,3.42
Jan-09-2015,161.62,164.00,161.27,163.85,2378568,107488784800,3.24577000,6.40383000,9924248,0.021160,0.01560318,3.42
Jan-12-2015,160.74,162.39,160.02,162.39,2149230,106929069600,3.22809700,6.36896200,9463456,0.021276,0.01487871,3.42
Jan-13-2015,160.62,164.38,159.45,162.23,2706698,106852744800,3.22568700,6.36420700,9463456,0.021292,0.01487871,3.42
Jan-14-2015,159.84,160.53,158.50,159.04,1983535,106356633600,3.21002200,6.33330100,9463456,0.021396,0.01487871,3.42
Jan-15-2015,159.66,161.44,159.37,160.89,1881406,106242146400,3.20640700,6.32616900,9463456,0.021420,0.01487871,3.42
Jan-16-2015,162.00,162.18,159.09,159.86,2349676,107730480000,3.25340100,6.41888600,9463456,0.021111,0.01487871,3.42
Jan-20-2015,161.94,163.40,160.06,162.72,2096201,107692317600,3.25219600,6.41650900,9463456,0.021118,0.01487871,3.42
Jan-21-2015,162.54,163.37,161.02,161.66,1597680,108073941600,3.26424600,6.44028300,9463456,0.021040,0.01487871,3.42
Jan-22-2015,165.89,165.99,162.13,163.26,2225819,110204675600,3.33152300,6.57301900,9463456,0.020616,0.01487871,3.42
Jan-23-2015,164.02,165.98,163.91,165.75,2249181,109015280800,3.29396800,6.49892400,9463456,0.020851,0.01487871,3.42
Jan-26-2015,164.24,164.28,161.80,163.62,3556293,109155209600,3.29838600,6.50764100,9463456,0.020823,0.01487871,3.42
Jan-27-2015,163.63,165.14,160.94,162.31,4190749,108389225200,3.27064500,7.90801000,9112690,0.020900,0.01432723,3.42
Jan-28-2015,163.94,166.57,163.76,164.61,3574594,108586397600,3.27684200,7.92299200,9112690,0.020861,0.01432723,3.42
Jan-29-2015,166.13,166.16,162.88,164.07,2674618,109979325200,3.32061600,8.02883200,9112690,0.020586,0.01432723,3.42
Jan-30-2015,162.30,165.22,162.30,164.75,3561892,107543292000,3.24406100,7.84373300,9112690,0.021072,0.01432723,3.42
Feb-02-2015,164.42,164.62,160.89,162.12,2379692,108891696800,3.28643600,7.94619000,9112690,0.020800,0.01432723,3.42
Feb-03-2015,165.94,166.19,164.71,165.17,2604773,109858477600,3.31681800,8.01964900,9112690,0.020609,0.01432723,3.42
Feb-04-2015,164.81,165.83,164.24,165.78,2363803,109139752400,3.29423100,7.96503800,9112690,0.020751,0.01432723,3.42
Feb-05-2015,166.55,166.59,164.75,165.31,2050539,110246462000,3.32901100,8.04913000,9112690,0.020534,0.01432723,3.42
Feb-06-2015,166.07,167.68,165.56,166.23,1826929,109941162800,3.31941600,8.02593200,9112690,0.020593,0.01432723,3.42
Feb-09-2015,164.84,165.54,163.84,164.38,2072981,109158833600,3.29483100,7.96648800,9112690,0.020747,0.01432723,3.42
Feb-10-2015,165.82,166.14,164.60,165.40,1885097,109782152800,3.31441900,8.01385000,8973582,0.020624,0.01410852,3.42
Feb-11-2015,164.48,164.97,163.47,164.52,1695064,108929859200,3.28763500,7.94908900,8973582,0.020792,0.01410852,3.42
Feb-12-2015,165.91,165.95,164.85,164.93,1615661,109720372500,3.30949200,8.03838400,8973582,0.020613,0.01413719,3.42
Feb-13-2015,165.94,166.62,165.33,165.90,1792069,109739415000,3.31009100,8.03983800,8973582,0.020609,0.01413719,3.42
Feb-17-2015,166.92,166.92,165.09,165.94,2100869,110361470000,3.32963900,8.08731900,8973582,0.020488,0.01413719,3.42
Feb-18-2015,167.40,167.51,166.01,166.34,1552002,110666150000,3.33921400,8.11057500,8973582,0.020430,0.01413719,3.42
Feb-19-2015,167.09,167.55,166.58,167.40,1648814,110469377500,3.33303000,8.09555500,8973582,0.020468,0.01413719,3.42
Feb-20-2015,168.12,168.27,165.13,166.74,2416631,111123170000,3.35357600,8.14545900,8973582,0.020342,0.01413719,3.42
Feb-23-2015,168.81,168.87,167.70,168.14,1835977,111561147500,3.36734000,8.17889000,8973582,0.020259,0.01413719,3.42
Feb-24-2015,169.12,169.25,168.07,168.27,1770282,111757920000,3.37352400,8.19391000,8973582,0.020222,0.01413719,3.42
Feb-25-2015,168.89,169.66,168.62,168.97,2019149,111611927500,3.36893600,8.18276600,8115843,0.020249,0.01278589,3.42
Feb-26-2015,169.61,169.98,168.64,168.85,1789370,112068947500,3.38329800,8.21765000,8115843,0.020163,0.01278589,3.42
Feb-27-2015,168.65,169.75,168.56,169.66,1946016,111459587500,3.36414900,8.17113800,8115843,0.020278,0.01278589,3.42
Mar-02-2015,170.50,170.50,168.12,168.16,2223104,112633875000,3.40105100,8.26077100,8115843,0.020058,0.01278589,3.42
Mar-03-2015,168.27,169.60,167.36,169.57,2232425,111218382500,3.35656900,8.15272700,8115843,0.020324,0.01278589,3.42
Mar-04-2015,167.16,168.26,166.46,168.26,1575686,110513810000,3.33442700,8.09894700,8115843,0.020459,0.01278589,3.42
Mar-05-2015,167.57,167.70,166.69,167.21,1547152,110774057500,3.34260500,8.11881200,8115843,0.020409,0.01278589,3.42
Mar-06-2015,164.36,166.77,164.01,166.50,2114438,108736510000,3.27857400,7.96328600,8115843,0.020807,0.01278589,3.42
Mar-09-2015,166.37,166.78,164.51,164.72,1608060,110012357500,3.31866800,8.06067100,8115843,0.020556,0.01278589,3.42
Mar-10-2015,162.26,164.86,162.25,164.81,2564593,107403535000,3.23668400,7.86154100,7690221,0.021077,0.01211535,3.42
Mar-11-2015,161.73,163.22,161.66,162.70,1894304,107067117500,3.22611200,7.83586200,7690221,0.021146,0.01211535,3.42
Mar-12-2015,164.47,164.52,162.57,162.59,1715011,108806332500,3.28076800,7.96861600,7690221,0.020794,0.01211535,3.42
Mar-13-2015,162.74,164.39,161.78,164.02,2284740,107708215000,3.24625900,7.88479700,7690221,0.021015,0.01211535,3.42
Mar-16-2015,166.21,166.27,163.58,163.58,2111173,109910797500,3.31547700,8.05291900,7690221,0.020576,0.01211535,3.42
Mar-17-2015,164.23,165.53,163.38,165.52,2557898,108653992500,3.27598100,7.95698800,7690221,0.020824,0.01211535,3.42
Mar-18-2015,166.47,166.95,162.05,163.16,3062438,110075832500,3.32066300,8.06551600,7690221,0.020544,0.01211535,3.42
Mar-19-2015,165.66,166.21,164.85,166.16,1953456,109561685000,3.30450500,8.02627200,7690221,0.020644,0.01211535,3.42
Mar-20-2015,166.49,167.13,165.39,166.09,4371778,110088527500,3.32106200,8.06648500,7690221,0.020541,0.01211535,3.42
Mar-23-2015,166.13,166.91,165.83,166.83,2157318,109860017500,3.31388100,8.04904300,7690221,0.020586,0.01211535,3.42
Mar-24-2015,166.32,167.65,165.53,165.58,2090967,109980620000,3.31767100,8.05824900,7731139,0.020562,0.01217982,3.42
Mar-25-2015,162.70,166.52,162.66,166.24,2540852,107682825000,3.24546100,7.88285900,7731139,0.021020,0.01217982,3.42
Mar-26-2015,162.59,163.37,161.21,162.00,2050735,107705191030,3.24616400,7.87752900,7731139,0.021034,0.01216895,3.42
Mar-27-2015,163.50,163.90,162.02,162.36,1722661,108283329500,3.26433200,7.92161900,7731139,0.020917,0.01216895,3.42
Mar-30-2015,166.05,166.77,164.20,164.20,1684009,109903387850,3.31524400,8.04516700,7731139,0.020596,0.01216895,3.42
Mar-31-2015,164.95,166.00,164.62,165.41,2081259,109204539150,3.29328200,7.99187200,7731139,0.020733,0.01216895,3.42
Apr-01-2015,162.52,164.54,161.90,164.29,2148057,107660718840,3.24476600,7.87413800,7731139,0.021043,0.01216895,3.42
Apr-02-2015,162.80,163.97,162.12,163.38,1852617,107838607600,3.25035600,7.88770400,7731139,0.021007,0.01216895,3.42
Apr-06-2015,165.48,165.99,161.40,161.66,2560334,109541257160,3.30386400,8.01755100,7731139,0.020667,0.01216895,3.42
Apr-07-2015,166.21,167.57,165.28,165.40,2479510,110005038570,3.31843800,8.05291900,7731139,0.020576,0.01216895,3.42
Apr-08-2015,166.27,167.22,165.21,166.21,1754434,110043157590,3.31963600,8.05582600,7731139,0.020568,0.01216895,3.42
Apr-09-2015,166.79,167.18,165.08,166.25,1680624,110373522430,3.33001800,8.08102000,7731139,0.020504,0.01216895,3.42
Apr-10-2015,167.07,167.70,166.22,167.50,1501941,110551411190,3.33560800,8.09458600,7297397,0.020470,0.01148623,3.42
Apr-13-2015,165.84,167.36,165.60,166.76,1860416,109769971280,3.31105100,8.03499300,7297397,0.020622,0.01148623,3.42
Apr-14-2015,165.99,166.48,164.17,165.32,1915188,109865268830,3.31404600,8.04226000,7297397,0.020603,0.01148623,3.42
Apr-15-2015,166.44,167.34,165.86,166.72,1995871,110151161480,3.32303000,8.06406300,7297397,0.020547,0.01148623,3.42
Apr-16-2015,165.89,166.65,165.10,165.73,1662831,109801737130,3.31204900,8.03741500,7297397,0.020616,0.01148623,3.42
Apr-17-2015,161.71,164.54,161.13,164.53,3063509,107146112070,3.22859400,7.83489300,7297397,0.021148,0.01148623,3.42
Apr-20-2015,164.51,165.39,162.73,163.00,2394237,108924999670,3.28449700,7.97055400,7297397,0.020789,0.01148623,3.42
Apr-21-2015,164.00,165.70,163.62,165.65,1970534,108600988000,3.27431500,7.94584400,7297397,0.020853,0.01148623,3.42
Apr-22-2015,164.67,164.89,162.57,163.81,2228828,109026650390,3.28769200,7.97830600,7297397,0.020768,0.01148623,3.42
Apr-23-2015,159.66,161.45,158.61,159.54,5704517,105216712220,3.21321300,7.25909400,7297397,0.025679,0.01148623,4.10
Apr-24-2015,158.99,159.81,157.85,159.81,3043484,104635875590,3.19481300,7.22863100,7121418,0.025787,0.01122648,4.10
Apr-27-2015,157.98,160.07,157.81,159.48,3448760,103995191180,3.17451800,7.18271100,7121418,0.025952,0.01122648,4.10
Apr-28-2015,158.33,158.36,156.18,157.69,3387920,104217210530,3.18155100,7.19862400,7121418,0.025895,0.01122648,4.10
Apr-29-2015,156.97,157.93,156.18,157.42,3078628,103354506770,3.15422200,7.13679000,7121418,0.026119,0.01122648,4.10
Apr-30-2015,156.39,157.92,156.01,156.82,3510160,103021588990,3.14256800,7.12830200,7121418,0.026216,0.01122648,4.10
May-01-2015,157.68,158.09,156.79,156.79,2160149,103839888880,3.16848900,7.18710100,7121418,0.026002,0.01122648,4.10
May-04-2015,159.02,159.85,157.88,158.40,2240314,104689905820,3.19541600,7.24817800,7121418,0.025782,0.01122648,4.10
May-05-2015,157.91,159.45,157.41,158.86,1947744,103985787310,3.17311100,7.19758400,7121418,0.025964,0.01122648,4.10
May-06-2015,157.64,159.08,156.55,157.92,2203122,103814515240,3.16768600,7.18527800,7121418,0.026008,0.01122648,4.10
May-07-2015,158.61,159.20,157.23,157.23,2112923,104429826010,3.18717700,7.22949000,7121418,0.025849,0.01122648,4.10
May-08-2015,160.60,161.40,160.06,160.25,2025537,105692164600,3.22716500,7.32019500,7121418,0.025529,0.01122648,4.10
May-11-2015,159.90,161.00,159.80,160.26,1708711,105248125900,3.21309900,7.28828900,7236818,0.025641,0.01140840,4.10
May-12-2015,160.07,160.40,158.01,158.71,1864809,105355963870,3.21651500,7.29603800,7236818,0.025613,0.01140840,4.10
May-13-2015,161.31,161.74,160.36,160.43,2587859,106142546710,3.24143200,7.35255700,7236818,0.025416,0.01140840,4.10
May-14-2015,163.15,163.30,161.80,162.09,2462549,107309734150,3.27840600,7.43642500,7236818,0.025130,0.01140840,4.10
May-15-2015,163.30,163.77,162.65,163.15,1923774,107404885300,3.28142000,7.44326200,7236818,0.025107,0.01140840,4.10
May-18-2015,162.87,163.59,162.31,163.00,1748384,107132118670,3.27277900,7.42366300,7236818,0.025173,0.01140840,4.10
May-19-2015,163.12,163.59,162.55,163.07,2076094,107290703920,3.27780300,7.43505800,7236818,0.025134,0.01140840,4.10
May-20-2015,161.90,163.07,161.84,162.42,1978568,106516807900,3.25328800,7.37945000,7236818,0.025324,0.01140840,4.10
May-21-2015,162.06,162.35,161.80,161.90,2401909,106618302460,3.25650300,7.38674200,7236818,0.025299,0.01140840,4.10
May-22-2015,160.98,162.33,160.66,161.99,1822803,105933214180,3.23480100,7.33751600,7236818,0.025469,0.01140840,4.10
May-26-2015,159.59,161.32,159.04,160.98,2471109,105051480190,3.20687000,7.27415900,7236818,0.025690,0.01140840,4.10
May-27-2015,161.02,161.31,159.53,159.82,2625930,105958587820,3.23560500,7.33933900,7593609,0.025462,0.01197086,4.10
May-28-2015,160.87,160.89,159.61,160.35,1578079,105863436670,3.23259100,7.33250200,7593609,0.025486,0.01197086,4.10
May-29-2015,159.08,160.79,158.74,160.44,2880519,104727966280,3.19662200,7.25091300,7593609,0.025773,0.01197086,4.10
Jun-01-2015,158.98,159.76,158.57,159.10,1906559,104664532180,3.19461200,7.24635500,7593609,0.025789,0.01197086,4.10
Jun-02-2015,159.08,159.88,157.95,158.28,2481192,104727966280,3.19662200,7.25091300,7593609,0.025773,0.01197086,4.10
Jun-03-2015,160.16,160.50,158.98,159.61,2074495,105413054560,3.21832400,7.30014000,7593609,0.025599,0.01197086,4.10
Jun-04-2015,158.35,160.38,158.09,159.51,2237628,104264897350,3.18195300,7.21764000,7593609,0.025892,0.01197086,4.10
Jun-05-2015,157.08,157.97,156.97,157.50,2314771,103459284280,3.15643300,7.15975300,7593609,0.026101,0.01197086,4.10
Jun-08-2015,156.59,157.41,156.30,156.50,1608614,103148457190,3.14658600,7.13741800,7593609,0.026183,0.01197086,4.10
Jun-09-2015,156.98,158.26,156.60,156.85,1810752,103395850180,3.15442300,7.15519500,6705633,0.026117,0.01057102,4.10
Jun-10-2015,159.04,159.57,156.95,156.95,1758925,104702592640,3.19581800,7.24909000,6705633,0.025779,0.01057102,4.10
Jun-11-2015,159.86,160.36,159.00,159.12,1854228,105222752260,3.21229500,7.28646600,6705633,0.025647,0.01057102,4.10
Jun-12-2015,158.04,159.99,157.88,159.85,1910513,104068251640,3.17572300,7.20351000,6705633,0.025942,0.01057102,4.10
Jun-15-2015,155.87,157.32,155.39,157.08,2353069,102691731670,3.13211800,7.10460000,6705633,0.026303,0.01057102,4.10
Jun-16-2015,156.49,157.04,155.37,155.49,1729688,103085023090,3.14457700,7.13286000,6705633,0.026199,0.01057102,4.10
Jun-17-2015,156.95,157.59,155.75,156.60,1839387,103376819950,3.15382000,7.15382700,6705633,0.026122,0.01057102,4.10
Jun-18-2015,159.62,160.24,157.39,157.59,2528893,105070510420,3.20747300,7.27552700,6705633,0.025686,0.01057102,4.10
Jun-19-2015,158.95,159.88,158.94,159.36,3287179,104645501950,3.19400900,7.24498800,6705633,0.025794,0.01057102,4.10
Jun-22-2015,159.68,160.70,159.45,159.85,1447412,105108570880,3.20867800,7.27826100,6705633,0.025676,0.01057102,4.10
Jun-23-2015,159.84,160.87,159.51,160.41,2286400,105210065440,3.21189300,7.28555400,6705633,0.025650,0.01057102,4.10
Jun-24-2015,157.54,159.96,157.54,159.68,2862870,103751081140,3.16567600,7.18072000,7633416,0.026025,0.01203362,4.10
Jun-25-2015,155.92,158.32,155.92,157.85,2564048,102723448720,3.13312300,7.10687900,7633416,0.026295,0.01203362,4.10
Jun-26-2015,157.09,157.99,155.93,156.16,2625489,103465627690,3.15663400,7.16020800,7633416,0.026099,0.01203362,4.10
Jun-29-2015,153.95,156.44,153.92,155.92,2474976,101473796950,3.09353700,7.01708600,7633416,0.026632,0.01203362,4.10
Jun-30-2015,154.30,155.30,154.07,155.00,2561158,101695816300,3.10057000,7.03303900,7633416,0.026571,0.01203362,4.10
Jul-01-2015,155.65,156.43,154.66,156.13,1726793,102552176650,3.12769800,7.09457300,7633416,0.026341,0.01203362,4.10
Jul-02-2015,155.38,156.08,154.90,156.08,2022399,102380904580,3.12227200,7.08226600,7633416,0.026386,0.01203362,4.10
Jul-06-2015,155.08,155.58,153.83,153.89,2172154,102190602280,3.11624400,7.06859200,7633416,0.026437,0.01203362,4.10
Jul-07-2015,155.43,155.63,153.16,155.14,2865996,102412621630,3.12327700,7.08454500,7633416,0.026378,0.01203362,4.10
Jul-08-2015,152.71,154.50,152.70,154.08,2613316,100687214110,3.06862000,6.96056700,7633416,0.026848,0.01203362,4.10
Jul-09-2015,153.75,155.50,153.75,154.59,2069222,101346928750,3.08951800,7.00797000,7633416,0.026666,0.01203362,4.10
Jul-10-2015,154.95,155.86,154.50,154.74,2061321,102108137950,3.11363200,7.06266700,7578355,0.026460,0.01194682,4.10
Jul-13-2015,156.47,156.77,155.65,156.42,2107208,103072336270,3.14417500,7.13194900,7578355,0.026203,0.01194682,4.10
Jul-14-2015,156.78,157.08,156.28,156.49,1812274,103268981980,3.15040400,7.14607900,7578355,0.026151,0.01194682,4.10
