Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price1,Last Price2,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,SENTIMENT,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital,Mid Price,"CPSTAIRF Index : Airfare Index (U.S. BLS, Mth. rels) 291.74","CONSSENT Index : U.S. Consumer Confidence (UofM, Mth. rels) 94.30","BRAIRNAV Index : Domestic Airline Traffic (RPMs) 53,854.70",ARTTNADM Index : USA Domestic 411.23 [Non-Premium / Premium DataNon-PremiumAverage Fare ($
6/24/11,11.36,141.3127,7861643264,10373790,0.1585,-27.1384,11.4,11.04,11.049,71.5648,46.366,8993643520,0.0574,1.0494,11.36,11.41,19.4952,0.0223,0.6364,-0.0626,8.9577,383000000,0.8956,3.8926,4.943,37.0124,291.07,292.694,74.3,50937.6992,448
6/27/11,11.39,143.8844,7885394432,6794029,0.158,-26.946,11.46,11.27,11.095,73.9955,46.7869,9017394176,0.0519,1.0413,11.39,11.36,19.5979,0.0238,0.6397,-0.0713,8.9577,383000000,0.8956,3.8926,4.943,37.0124,300.52,292.694,74.3,50937.6992,448
6/28/11,11.43,143.4606,7917062144,8928810,0.1575,-26.6894,11.43,11.25,11.129,77.7923,47.3567,9049062400,0.05,1.0397,11.43,11.39,19.8718,0.0243,0.6487,0.2978,8.9577,383000000,0.8956,3.8926,4.943,37.0124,301.77,292.694,74.3,50937.6992,448
6/29/11,11.39,140.5612,7885394432,6251669,0.158,-26.946,11.53,11.34,11.191,63.8162,46.8378,9017394176,0.0476,1.0385,11.39,11.43,19.4781,0.0132,0.6358,0.2582,8.9577,383000000,0.8956,3.8926,4.943,37.0124,300.7,292.694,74.3,50937.6992,448
6/30/11,11.42,140.272,8899144704,7753205,0.1576,-26.7536,11.6,11.38,11.256,69.8999,47.2859,9041144832,0.0423,1.0396,11.42,11.39,18.8962,0.0167,0.6168,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,303.16,294.743,71.5,47723.1992,456
7/1/11,11.64,138.2173,9073317888,6053364,0.1546,-25.3425,11.65,11.41,11.326,89.4366,50.4538,9215318016,0.0419,1.0399,11.64,11.42,18.6736,0.0145,0.6095,-0.5779,8.9577,383000000,0.8956,3.8926,4.943,37.0124,303.83,294.743,71.5,47723.1992,456
7/5/11,11.39,143.3689,8875394048,4856472,0.158,-26.946,11.6,11.37,11.361,42.4605,47.1247,9017394176,0.0387,1.0352,11.39,11.64,18.6223,0.0125,0.6079,0.1434,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317.83,294.743,71.5,47723.1992,456
7/6/11,11.45,142.7845,8922896384,6333581,0.1572,-26.5612,11.55,11.32,11.39,51.6104,47.9769,9064895488,0.0395,1.0352,11.45,11.39,18.3998,0.012,0.6006,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317.77,294.743,71.5,47723.1992,456
7/7/11,11.61,136.7876,9049567232,6707159,0.155,-25.5349,11.61,11.41,11.449,70.4234,50.1916,9191567360,0.0394,1.036,11.61,11.45,18.3484,0.0122,0.5989,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,316.25,294.743,71.5,47723.1992,456
7/8/11,11.38,138.9145,8867477504,5875669,0.1582,-27.0101,11.52,11.32,11.446,38.3088,47.2033,9009477632,0.0324,1.038,11.38,11.61,17.9034,0.0117,0.5844,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,316.26,294.743,71.5,47723.1992,456
7/11/11,11.04,144.5879,8598301696,5407241,0.163,-29.1908,11.28,11.011,11.414,19.0479,43.2643,8740301824,0.0294,1.0408,11.04,11.38,18.1088,0.0123,0.5911,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,319.1,294.743,71.5,47723.1992,456
7/12/11,10.91,146.0696,8495380992,7233193,0.165,-30.0246,11.04,10.89,11.366,14.7846,41.8819,8637381632,0.0279,1.0413,10.91,11.04,17.9548,0.0091,0.5861,0.065,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317.24,294.743,71.5,47723.1992,456
7/13/11,10.88,146.377,8471630336,6248752,0.1654,-30.2171,11.07,10.84,11.311,13.7215,41.5648,8613629952,0.0266,1.0411,10.88,10.91,17.9205,0.0288,0.585,0.1106,8.9577,383000000,0.8956,3.8926,4.943,37.0124,320.55,294.743,71.5,47723.1992,456
7/14/11,10.75,147.7348,8368710144,7983389,0.1674,-31.0509,10.95,10.72,11.247,9.351,40.2006,8510710272,0.0261,1.0417,10.75,10.88,17.835,0.0233,0.5822,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,316.4,294.743,71.5,47723.1992,456
7/15/11,10.72,148.0573,8344959488,7635376,0.1679,-31.2433,10.83,10.63,11.177,8.4224,39.8881,8486959104,0.0237,1.0394,10.72,10.75,17.5269,0.0108,0.5721,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,318.93,294.743,71.5,47723.1992,456
7/18/11,10.46,153.6413,8139119104,9595598,0.1721,-32.9109,10.71,10.4,11.059,3.6763,37.289,8281118720,0.0184,1.0383,10.46,10.72,17.3215,0.0084,0.5654,-0.0101,8.9577,383000000,0.8956,3.8926,4.943,37.0124,320.97,294.743,71.5,47723.1992,456
7/19/11,10.58,152.3562,8234122240,9456227,0.1701,-32.1412,10.62,10.39,10.978,30.7083,39.1811,8376122368,0.0173,1.0371,10.58,10.46,17.0134,0.0079,0.5554,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,319.42,294.743,71.5,47723.1992,456
7/20/11,10.49,153.3582,8162869760,4550584,0.1716,-32.7185,10.68,10.49,10.882,23.3396,38.2849,8304869888,0.0157,1.0372,10.49,10.58,16.7566,-0.0013,0.547,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,321.93,294.743,71.5,47723.1992,456
7/21/11,10.47,152.1496,8147035648,6946882,0.1719,-32.8467,10.61,10.39,10.768,21.611,38.0846,8289035776,0.025,1.0369,10.47,10.49,17.0476,-0.0032,0.5565,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,320.03,294.743,71.5,47723.1992,456
7/22/11,10.42,152.711,8107451392,4780810,0.1727,-33.1674,10.55,10.33,10.672,16.9136,37.5763,8249451008,0.0223,1.037,10.42,10.47,16.6368,-0.0117,0.5431,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,320.59,294.743,71.5,47723.1992,456
7/25/11,10.24,157.6135,7964946432,6293543,0.1758,-34.3219,10.4,10.21,10.592,7.7808,35.7969,8106946048,0.0123,1.0353,10.24,10.42,16.072,-0.0096,0.5246,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317.26,294.743,71.5,47723.1992,456
7/26/11,10.12,159.1412,7869942784,7168327,0.1779,-35.0916,10.37,10.11,10.513,5.0526,34.6648,8011942912,0.0107,1.0358,10.12,10.24,16.517,-0.0036,0.5392,0.1247,8.9577,383000000,0.8956,3.8926,4.943,37.0124,319.52,294.743,71.5,47723.1992,456
7/27/11,9.94,161.3451,7727437824,10097046,0.1811,-36.2461,10.15,9.92,10.419,2.8243,33.0432,7869437952,0.0115,1.0348,9.94,10.12,15.1306,0.0114,0.4939,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317,294.743,71.5,47723.1992,456
7/28/11,9.79,163.2229,7608684032,9009436,0.1839,-37.2082,10.08,9.79,10.323,1.8207,31.7624,7750684160,0.0062,1.036,9.79,9.94,14.4973,-0.0189,0.4732,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317.99,294.743,71.5,47723.1992,456
7/29/11,9.96,161.0941,7743271936,9186230,0.1807,-36.1178,10.02,9.61,10.247,38.7954,34.7287,7885272064,0.0058,1.0356,9.96,9.79,13.8298,-0.0476,0.4514,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,316.16,294.743,71.5,47723.1992,456
8/1/11,9.72,167.534,7553265152,11855251,0.1852,-37.6572,10.17,9.69,10.173,21.5828,32.6555,7695265280,-0.0092,1.0283,9.72,9.96,14.446,-0.0416,0.4715,0.2946,8.9577,383000000,0.8956,3.8926,4.943,37.0124,309.14,304.773,63.7,57205.8984,457
8/2/11,9.39,172.2121,7292006400,10350117,0.1917,-39.7737,9.73,9.36,10.054,11.2699,30.0997,7434006528,-0.0108,1.0307,9.39,9.72,13.9838,-0.0493,0.4565,0.2893,8.9577,383000000,0.8956,3.8926,4.943,37.0124,296.64,304.773,63.7,57205.8984,457
8/3/11,9.65,170.1024,7497846784,13349128,0.1865,-38.1061,9.65,9.21,9.97,43.2928,34.2913,7639846912,-0.0064,1.0319,9.65,9.39,14.1892,-0.0224,0.4632,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,301.05,304.773,63.7,57205.8984,457
8/4/11,8.84,206.4543,6856574464,22589546,0.2036,-43.3014,9.54,8.83,9.807,16.1148,28.7375,6998574592,-0.0221,1.05,8.84,9.65,14.2235,-0.0231,0.4643,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,287.05,304.773,63.7,57205.8984,457
8/5/11,8.47,213.267,6563648000,29801676,0.2125,-45.6745,9.13,8.09,9.612,11.268,26.6945,6705648128,-0.0381,1.052,8.47,8.84,14.5487,-0.0274,0.4749,-0.6103,8.9577,383000000,0.8956,3.8926,4.943,37.0124,283.86,304.773,63.7,57205.8984,457
8/8/11,8.08,221.4785,6354303488,26706976,0.2228,-48.1759,8.4,8.07,9.396,7.6365,24.7741,6496303616,-0.028,1.0358,8.08,8.47,14.6,-0.0249,0.4766,0.1073,8.9577,383000000,0.8956,3.8926,4.943,37.0124,293.91,304.773,63.7,57205.8984,457
8/9/11,8.44,223.4709,6643743232,26809088,0.2133,-45.8669,8.45,8.01,9.228,36.1353,29.6097,6785742848,-0.0289,1.0332,8.44,8.08,14.4973,-0.0277,0.4732,0.1287,8.9577,383000000,0.8956,3.8926,4.943,37.0124,297.42,304.773,63.7,57205.8984,457
8/10/11,8.17,228.9517,6426663424,27291930,0.2203,-47.5987,8.38,8.15,9.051,26.8241,28.2031,6568663552,-0.0257,1.0265,8.17,8.44,13.7613,-0.0255,0.4492,0.0861,8.9577,383000000,0.8956,3.8926,4.943,37.0124,298.25,304.773,63.7,57205.8984,457
8/11/11,8.29,222.3658,6523143168,20933208,0.2171,-46.829,8.375,8.1,8.901,37.5517,29.7377,6665143296,-0.0351,1.0136,8.29,8.17,13.5046,-0.016,0.4408,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,304.16,304.773,63.7,57205.8984,457
8/12/11,8.31,221.9636,6539223040,13323594,0.2166,-46.7007,8.51,8.24,8.736,39.7595,29.9957,6681223168,-0.0356,1.0135,8.31,8.29,13.4361,-0.0081,0.4386,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,304.26,304.773,63.7,57205.8984,457
8/15/11,8.5,220.8105,6691982848,11774868,0.2118,-45.4821,8.62,8.33,8.614,59.9411,32.4338,6833982976,-0.0337,1.0075,8.5,8.31,13.71,-0.0013,0.4475,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,307.66,304.773,63.7,57205.8984,457
8/16/11,8.53,220.1823,6716102656,13278797,0.211,-45.2897,8.7,8.35,8.528,62.8859,32.8159,6858102784,-0.0309,1.0061,8.53,8.5,14.0523,-0.0007,0.4587,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,298.98,304.773,63.7,57205.8984,457
8/17/11,8.47,221.3452,6667863040,7619909,0.2125,-45.6745,8.66,8.4,8.41,51.5231,32.4363,6809863168,-0.0324,1.0061,8.47,8.53,13.8983,-0.0076,0.4537,0.0086,8.9577,383000000,0.8956,3.8926,4.943,37.0124,301.95,304.773,63.7,57205.8984,457
8/18/11,8.04,233.327,6322143744,12773341,0.2239,-48.4325,8.32,7.92,8.33,17.5104,29.8743,6464143872,-0.0344,1.0081,8.04,8.47,14.0352,-0.0041,0.4581,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,302.32,304.773,63.7,57205.8984,457
8/19/11,7.89,234.4599,6201544192,12305866,0.2281,-49.3945,8.28,7.88,8.272,13.0148,29.0464,6343544320,-0.0258,1.0116,7.89,8.04,14.8568,-0.0043,0.485,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,305.25,304.773,63.7,57205.8984,457
8/22/11,7.85,236.9537,6169383936,9605490,0.2293,-49.6511,8.2,7.84,8.249,11.8027,28.826,6311384064,-0.0214,1.0115,7.85,7.89,14.6171,-0.0103,0.4771,0.1963,8.9577,383000000,0.8956,3.8926,4.943,37.0124,307.57,304.773,63.7,57205.8984,457
8/23/11,8.01,233.6407,6298023936,8698437,0.2247,-48.596,8.02,7.81,8.206,43.4194,30.9925,6440024064,-0.024,1.0068,8.01,7.85,14.7541,-0.0092,0.4816,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,310.3,304.773,63.7,57205.8984,457
8/24/11,8.21,229.4382,6458823680,6543849,0.2192,-47.3125,8.22,7.96,8.21,66.1628,33.6059,6600823296,-0.0217,1.0083,8.21,8.01,14.4289,-0.0104,0.471,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,312.76,304.773,63.7,57205.8984,457
8/25/11,8.12,231.3205,6386463744,8312470,0.2217,-47.8901,8.31,8.05,8.193,52.0424,33.0237,6528463872,-0.0251,1.0071,8.12,8.21,14.1208,-0.0165,0.4609,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,312.4,304.773,63.7,57205.8984,457
8/26/11,8.2,229.6313,6450783232,9249474,0.2195,-47.3767,8.2699,7.9901,8.182,62.6661,34.0739,6592783360,-0.0243,1.0063,8.2,8.12,13.7956,-0.0245,0.4503,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,318.3,304.773,63.7,57205.8984,457
8/29/11,8.68,225.81,6836702720,9839575,0.2074,-44.2963,8.7,8.26,8.2,87.5292,39.9211,6978702336,-0.0105,1.0125,8.68,8.2,14.2919,-0.0268,0.4665,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,317.7,304.773,63.7,57205.8984,457
8/30/11,8.54,228.2819,6724142592,8779894,0.2108,-45.1948,8.67,8.425,8.201,67.7806,38.8806,6866142720,-0.0142,1.0122,8.54,8.68,13.9154,-0.0294,0.4542,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,314.68,304.773,63.7,57205.8984,457
8/31/11,8.62,226.7227,6788462592,7281122,0.2088,-44.6814,8.825,8.59,8.216,73.0018,39.808,6930462720,-0.0133,1.0124,8.62,8.54,13.7956,-0.0344,0.4503,-0.4131,8.9577,383000000,0.8956,3.8926,4.943,37.0124,307.37,316.044,55.8,49063.5,440
9/1/11,8.43,228.5595,6635702784,6839314,0.2135,-45.9007,8.73,8.38,8.255,46.2825,38.3773,6777702912,-0.016,1.0142,8.43,8.62,13.6244,-0.051,0.4447,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,309.9,316.044,55.8,49063.5,440
9/2/11,8.25,232.2641,6490983424,5409591,0.2182,-47.0558,8.38,8.2,8.291,30.4467,37.0716,6632983552,-0.0184,1.0137,8.25,8.43,14.2235,-0.0455,0.4643,-0.845,8.9577,383000000,0.8956,3.8926,4.943,37.0124,313.56,316.044,55.8,49063.5,440
9/6/11,8.06,237.4519,6338223616,8803935,0.2233,-48.2751,8.26,8.01,8.312,19.7482,35.7437,6480223744,-0.0278,1.0119,8.06,8.25,14.5487,-0.045,0.4749,0.0419,8.9577,383000000,0.8956,3.8926,4.943,37.0124,309.56,316.044,55.8,49063.5,440
9/7/11,8.35,233.718,6571383296,8758359,0.2156,-46.4141,8.44,8.17,8.346,55.5265,39.1834,6713383424,-0.0265,1.0138,8.35,8.06,14.7198,-0.0491,0.4805,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,303.33,316.044,55.8,49063.5,440
9/8/11,8.13,238.4193,6394503680,7961012,0.2214,-47.8259,8.34,8.1,8.338,36.8379,37.6037,6536503808,-0.0296,1.0154,8.13,8.35,15.3531,-0.0399,0.5012,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,299.5,316.044,55.8,49063.5,440
9/9/11,8.06,239.9456,6338223616,10200978,0.2233,-48.2751,8.295,8.0101,8.332,31.7394,37.1112,6480223744,-0.0277,1.0099,8.06,8.13,14.8396,-0.0423,0.4844,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,296.24,316.044,55.8,49063.5,440
9/12/11,7.96,242.9381,6257823744,10297162,0.2261,-48.9169,8.02,7.79,8.308,24.4794,36.4065,6399823872,-0.0445,1.0043,7.96,8.06,14.5316,-0.0489,0.4743,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,297.75,316.044,55.8,49063.5,440
9/13/11,8.31,238.515,6539223040,13526641,0.2166,-46.6708,8.43,7.9,8.271,65.6862,40.4972,6681223168,-0.0376,1.0071,8.31,7.96,14.2063,-0.0504,0.4637,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,306.96,316.044,55.8,49063.5,440
9/14/11,8.5,234.5113,6691982848,14732324,0.2118,-45.4515,8.62,8.12,8.267,76.242,42.5717,6833982976,-0.0358,1.0083,8.5,8.31,13.7442,-0.0429,0.4486,0.5697,8.9577,383000000,0.8956,3.8926,4.943,37.0124,305.39,316.044,55.8,49063.5,440
9/15/11,8.6,232.4699,6772382720,6028513,0.2093,-44.8097,8.65,8.48,8.265,80.8844,43.6415,6914382848,-0.0395,1.0071,8.6,8.5,14.3433,-0.0395,0.4682,0.2238,8.9577,383000000,0.8956,3.8926,4.943,37.0124,298.97,316.044,55.8,49063.5,440
9/16/11,8.97,227.5786,7069861888,18646108,0.2007,-42.4352,8.98,8.62,8.319,90.8297,47.3925,7211862016,-0.0328,1.0085,8.97,8.6,14.9081,-0.0472,0.4866,0,8.9577,383000000,0.8956,3.8926,4.943,37.0124,300.91,316.044,55.8,49063.5,440
9/19/11,8.67,233.6577,6828662784,11196256,0.2076,-44.3605,8.85,8.52,8.361,55.6296,44.8867,6970662400,-0.0363,1.0108,8.67,8.97,14.6,-0.051,0.4766,0.0701,8.9577,383000000,0.8956,3.8926,4.943,37.0124,298.05,316.044,55.8,49063.5,440
9/20/11,8.49,237.2266,6683942912,12481289,0.212,-45.5156,8.83,8.475,8.404,41.2442,43.4604,6825943040,-0.0401,1.0111,8.49,8.67,14.6,-0.0514,0.4766,0.3304,8.9577,383000000,0.8956,3.8926,4.943,37.0124,289.85,316.044,55.8,49063.5,440
9/21/11,8.3,241.3395,6531183104,10363951,0.2169,-46.7349,8.59,8.25,8.399,29.2628,42.003,6673183232,-0.0384,1.009,8.3,8.49,14.7712,-0.0474,0.4822,0.0208,8.9577,383000000,0.8956,3.8926,4.943,37.0124,284.33,316.044,55.8,49063.5,440
9/22/11,8.03,249.7655,6314103808,18753996,0.2242,-48.4677,8.22,7.95,8.389,18.0722,40.0297,6456103936,-0.0317,1.0109,8.03,8.3,16.8046,-0.0423,0.4218,0.0254,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,284.4,316.044,55.8,49063.5,440
9/23/11,8.38,243.4752,6595503104,13980182,0.2148,-46.2215,8.4,7.99,8.421,53.012,43.5839,6737503232,-0.0302,1.0156,8.38,8.03,15.3624,-0.0451,0.3856,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,293.91,316.044,55.8,49063.5,440
9/26/11,8.71,222.7216,6860822528,12031664,0.2067,-44.1038,8.73,8.45,8.496,70.6902,46.667,7002822656,-0.0291,1.0201,8.71,8.38,15.6759,-0.0447,0.3934,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,289.09,316.044,55.8,49063.5,440
9/27/11,8.53,226.2363,6716102656,10463800,0.211,-45.2589,8.93,8.47,8.518,54.0518,45.271,6858102784,-0.0352,1.0171,8.53,8.71,15.8222,-0.0441,0.3971,0.3688,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,291.06,316.044,55.8,49063.5,440
9/28/11,8.53,226.2363,6716102656,14077298,0.211,-45.2589,8.7,8.48,8.521,54.0518,45.271,6858102784,-0.0308,1.0131,8.53,8.53,16.4284,-0.0452,0.4123,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,288.73,316.044,55.8,49063.5,440
9/29/11,8.63,224.22,6796502528,10279373,0.2086,-44.6172,8.72,8.48,8.524,64.4972,46.2273,6938502656,-0.0282,1.0132,8.63,8.53,16.073,-0.0487,0.4034,-0.4113,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,283.92,316.044,55.8,49063.5,440
9/30/11,8.04,243.4629,7014144000,10398541,0.2239,-48.4035,8.56,8.04,8.431,21.4143,41.7723,6464143872,-0.0364,1.0226,8.04,8.63,16.6583,-0.0517,0.4181,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,279.47,314.655,59.5,41752,443.77
10/3/11,7.35,270.8636,6459385344,17402812,0.2449,-52.8316,8.02,7.35,8.299,9.8602,37.4105,5909385216,-0.0406,1.0332,7.35,8.04,17.0345,-0.0432,0.4275,0.2849,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,284.91,314.655,59.5,41752,443.77
10/4/11,7.5,267.2228,6579984896,15761696,0.24,-51.8689,7.55,7.15,8.2,23.3466,38.8465,6029984768,-0.0412,1.0326,7.5,7.35,17.4107,-0.0414,0.437,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,293.11,314.655,59.5,41752,443.77
10/5/11,7.57,265.3325,6636264960,10169629,0.2378,-51.4197,7.61,7.32,8.127,30.6136,39.5165,6086264832,-0.0429,1.0313,7.57,7.5,17.9959,-0.0317,0.4517,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,293.13,314.655,59.5,41752,443.77
10/6/11,7.86,259.6605,6869424128,9091305,0.229,-49.5586,7.89,7.48,8.11,56.337,42.2288,6319424000,-0.0382,1.0349,7.86,7.57,17.9959,-0.0299,0.4517,0.2591,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,294.52,314.655,59.5,41752,443.77
10/7/11,7.69,264.0352,6732744704,11220287,0.2341,-50.6496,7.98,7.55,8.041,42.4869,41.1108,6182744576,-0.0411,1.0358,7.69,7.86,17.9959,-0.0063,0.4517,0.0715,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,294.16,314.655,59.5,41752,443.77
10/10/11,7.97,259.0681,6957863936,8142667,0.2258,-48.8527,7.97,7.69,7.967,64.2193,43.6526,6407863808,-0.045,1.0342,7.97,7.69,18.4349,-0.0067,0.4627,0.2144,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,296.97,314.655,59.5,41752,443.77
10/11/11,8.15,254.1079,7102583808,10566924,0.2209,-47.6976,8.2,7.85,7.929,73.775,45.2248,6552583680,-0.0405,1.0343,8.15,7.97,18.205,-0.0066,0.4569,0.2414,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,300.64,314.655,59.5,41752,443.77
10/12/11,8.33,249.8508,7247303168,10741183,0.2161,-46.5424,8.39,8.18,7.909,81.2758,46.7615,6697303040,-0.0381,1.0353,8.33,8.15,19.0201,0.0008,0.4774,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,309.08,314.655,59.5,41752,443.77
10/13/11,8.61,245.9662,7472422912,9858152,0.2091,-44.7455,8.625,8.18,7.907,88.7702,49.0612,6922422784,-0.0322,1.0344,8.61,8.33,18.5394,0.0114,0.4653,0.109,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,305.36,314.655,59.5,41752,443.77
10/14/11,8.61,245.9742,7472422912,5971844,0.2091,-44.7455,8.69,8.48,7.964,88.7702,49.0612,6922422784,-0.0414,1.0274,8.61,8.61,18.9365,0.0106,0.4753,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,303.77,314.655,59.5,41752,443.77
10/17/11,8.61,247.056,7472422912,9473133,0.2091,-44.7455,8.72,8.53,8.09,88.7702,49.0612,6922422784,-0.0192,1.0261,8.61,8.61,18.2259,0.0106,0.4574,0.3139,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,300.62,314.655,59.5,41752,443.77
10/18/11,8.82,242.2035,7641262080,8170312,0.2041,-43.3979,8.91,8.36,8.222,94.4218,50.8249,7091262464,-0.0185,1.0267,8.82,8.61,18.0378,0.0078,0.4527,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,307.14,314.655,59.5,41752,443.77
10/19/11,8.71,237.9068,7552822272,8443910,0.2067,-44.1038,8.89,8.68,8.336,67.6654,49.8889,7002822656,-0.0183,1.0266,8.71,8.82,18.4976,0.016,0.4643,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,305.25,314.655,59.5,41752,443.77
10/20/11,9.1,249.0191,7866381824,12784418,0.1978,-41.601,9.28,8.71,8.46,87.1024,53.0595,7316381696,-0.0133,1.0289,9.1,8.71,18.3513,0.0128,0.4606,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,308.96,314.655,59.5,41752,443.77
10/21/11,8.87,254.0097,7681462272,13583704,0.2029,-43.077,9.23,8.67,8.578,56.8642,51.0875,7131462144,-0.0147,1.0191,8.87,9.1,17.8705,0.0171,0.4485,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,308.65,314.655,59.5,41752,443.77
10/24/11,9.06,250.5628,7834221568,6171492,0.1987,-41.8577,9.18,8.83,8.687,69.8388,52.5932,7284221952,-0.0149,1.0208,9.06,8.87,17.6824,0.0141,0.4438,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,305.08,314.655,59.5,41752,443.77
10/25/11,8.72,265.2746,7338715136,9089716,0.2064,-44.0396,9,8.6,8.744,38.6412,49.7577,6788715520,-0.0184,1.0237,8.72,9.06,17.7242,0.014,0.4448,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,313.09,314.655,59.5,41752,443.77
10/26/11,8.63,267.4553,7268648448,8835422,0.2086,-44.6172,8.84,8.45,8.774,32.8199,49.0338,6718648320,-0.0224,1.0219,8.63,8.72,17.9541,0.0156,0.4506,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,309.3,314.655,59.5,41752,443.77
10/27/11,8.85,262.2242,7439923200,12742594,0.2034,-43.2053,8.97,8.74,8.798,56.7245,50.8423,6889923072,-0.0215,1.0187,8.85,8.63,17.8287,0.0195,0.4475,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,308.04,314.655,59.5,41752,443.77
10/28/11,8.78,263.8575,7385426432,8004566,0.205,-43.6546,8.89,8.65,8.815,48.4896,50.2553,6835426816,-0.0235,1.019,8.78,8.85,17.5988,0.008,0.4417,0.1358,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,307.17,314.655,59.5,41752,443.77
10/31/11,8.55,268.8014,7206366720,5576565,0.2105,-45.1306,8.71,8.55,8.809,28.2657,48.3577,6656366592,-0.0195,1.0299,8.55,8.78,17.7033,0.0074,0.4443,0.4436,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,303.07,306.827,60.8,43846.1992,450
11/1/11,8.46,271.7824,7136299520,18816772,0.2128,-45.7082,8.625,8.26,8.773,22.7069,47.6297,6586299392,-0.0155,1.0254,8.46,8.55,17.0763,0.0062,0.4286,0,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,306.81,306.827,60.8,43846.1992,450
11/2/11,8.48,271.2645,7151869952,9807693,0.2123,-45.5798,8.6,8.44,8.75,27.4621,47.8103,6601869824,-0.0182,1.0235,8.48,8.46,16.9509,0.0081,0.4254,0.0105,8.3267,416000000,0.7566,-3.2475,3.9652,39.3415,310.07,306.827,60.8,43846.1992,450
